Running on: DataSet/Late/comp12.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
AntCul: Timeslot=20, Room=C1
ArcClaCS: Timeslot=11, Room=M
ArcCla1: Timeslot=10, Room=H
ArcCla2: Timeslot=14, Room=C1
ArcCriMed: Timeslot=18, Room=15
ArcVicOriAnt: Timeslot=3, Room=10
ArcStoArtMus: Timeslot=6, Room=O
ArcMedCS: Timeslot=22, Room=HTM
Archiv: Timeslot=6, Room=H
ArchivCS: Timeslot=21, Room=HTM
BioarcCS: Timeslot=10, Room=O
Cartog: Timeslot=16, Room=H
ChiResCS: Timeslot=22, Room=C1
Codico: Timeslot=9, Room=DTM
CodicoCS: Timeslot=2, Room=14
EcoAzi: Timeslot=7, Room=M
EleInfSciCatBenCulM2: Timeslot=29, Room=O
EleInfSciCatBenCulM3: Timeslot=14, Room=L
EpiLat: Timeslot=16, Room=15
Esteti: Timeslot=20, Room=H
EtrAntIta: Timeslot=28, Room=L
FilCla2: Timeslot=27, Room=C1
FilTeo: Timeslot=7, Room=DTM
FonSoc: Timeslot=31, Room=M
GeoTur: Timeslot=9, Room=M
Geo1: Timeslot=25, Room=10
Glotto: Timeslot=13, Room=M
InfDoc: Timeslot=3, Room=14
ItaScr: Timeslot=31, Room=H
LabScr: Timeslot=23, Room=O
LegBenCul2: Timeslot=29, Room=15
LetCriAnt: Timeslot=25, Room=HTM
LinLetGre1: Timeslot=25, Room=L
LinLetLatCS: Timeslot=14, Room=10
LinLetLat2: Timeslot=11, Room=HTM
LinGreA: Timeslot=0, Room=HTM
LinLatA: Timeslot=17, Room=HTM
LinLatB: Timeslot=16, Room=VL
LinGen: Timeslot=30, Room=15
LinIta: Timeslot=22, Room=DTM
LogFilMat: Timeslot=11, Room=C1
MatTecAppArcM3: Timeslot=21, Room=14
MatCarCosResEdiSto: Timeslot=13, Room=10
MetRicStoArt: Timeslot=2, Room=VL
NumismCS: Timeslot=21, Room=L
OrientCS: Timeslot=16, Room=10
Paleoa: Timeslot=4, Room=15
PalLat: Timeslot=21, Room=M
PapiroCS: Timeslot=9, Room=C1
ProMedCS: Timeslot=1, Room=VL
PsiTur: Timeslot=8, Room=H
SocArt: Timeslot=25, Room=DTM
Sociol1: Timeslot=24, Room=10
StoConCS: Timeslot=27, Room=L
StoAntStaItaCS: Timeslot=4, Room=L
StoColIstMus: Timeslot=2, Room=M
StoDisGra: Timeslot=7, Room=15
StoFriCS: Timeslot=24, Room=DTM
StoLibSta: Timeslot=3, Room=C1
StoLibStaCSM1: Timeslot=20, Room=VL
StoLibStaCSM2: Timeslot=26, Room=15
StoRes: Timeslot=28, Room=15
StoArc: Timeslot=0, Room=VL
StoArcCon: Timeslot=27, Room=VL
StoArcMed: Timeslot=23, Room=15
StoArt: Timeslot=21, Room=DTM
StoCriArt: Timeslot=7, Room=H
StoFilCS: Timeslot=6, Room=15
StoFilMedCS: Timeslot=23, Room=DTM
StoLinItaCS: Timeslot=19, Room=DTM
StoMus: Timeslot=26, Room=L
StoProArtCulMatMed: Timeslot=5, Room=L
StoArtCon2CS: Timeslot=24, Room=VL
StoArtMod2CS: Timeslot=16, Room=14
StoBib: Timeslot=8, Room=VL
StoTecArtM12: Timeslot=-1, Room=None
StoTecArtM3: Timeslot=6, Room=14
StoTecArtCS: Timeslot=25, Room=H
StoCriCin: Timeslot=22, Room=L
StoTecFot: Timeslot=10, Room=VL
StoGre: Timeslot=7, Room=VL
StoMed2: Timeslot=29, Room=C1
StoModCS: Timeslot=15, Room=14
StoMod2: Timeslot=26, Room=H
StoRom: Timeslot=10, Room=M
StoRomCS: Timeslot=19, Room=H
TedUma: Timeslot=3, Room=HTM
TopRilMonAnt: Timeslot=21, Room=15

Total Run Time: 0.016 seconds
