Running on: DataSet/Late/comp10.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c1001: Timeslot=18, Room=B
c1022: Timeslot=1, Room=F
c0103: Timeslot=13, Room=27
c1053: Timeslot=10, Room=DS2
c0106: Timeslot=12, Room=A
c0108: Timeslot=13, Room=B
c0110: Timeslot=21, Room=L
c0113: Timeslot=17, Room=G
c0115: Timeslot=10, Room=L
c0118: Timeslot=21, Room=50
c0119: Timeslot=23, Room=50
c0127: Timeslot=5, Room=52
c0129: Timeslot=13, Room=37
c0131: Timeslot=18, Room=52
c0132: Timeslot=5, Room=F
c0133: Timeslot=0, Room=G
c015a: Timeslot=19, Room=25
c0152: Timeslot=0, Room=DS2
c0153: Timeslot=2, Room=A
c0019: Timeslot=20, Room=B
c0191: Timeslot=15, Room=52
c0193: Timeslot=15, Room=D
c0195: Timeslot=11, Room=L
c0020: Timeslot=22, Room=D
c0201: Timeslot=1, Room=50
c0203: Timeslot=14, Room=52
c0206: Timeslot=0, Room=37
c0211: Timeslot=0, Room=B
c0213: Timeslot=8, Room=F
c0217: Timeslot=6, Room=F
c0219: Timeslot=13, Room=36
c0221: Timeslot=18, Room=D
c0225: Timeslot=6, Room=L
c0023: Timeslot=15, Room=38
c0230: Timeslot=17, Room=DS2
c0232: Timeslot=10, Room=52
c0238: Timeslot=10, Room=36
c0024: Timeslot=17, Room=51
c0252: Timeslot=21, Room=DS1
c0253: Timeslot=2, Room=N
c0257: Timeslot=19, Room=D
c0279: Timeslot=22, Room=F
c0411: Timeslot=15, Room=50
c0412: Timeslot=1, Room=N
c0418: Timeslot=2, Room=L
c0423: Timeslot=14, Room=31
c0428: Timeslot=4, Room=50
c0430: Timeslot=10, Room=31
c0432: Timeslot=20, Room=L
c0044: Timeslot=24, Room=50
c0443: Timeslot=7, Room=25
c0444: Timeslot=3, Room=27
c0449: Timeslot=16, Room=31
c0455: Timeslot=1, Room=37
c0464: Timeslot=3, Room=25
c0467: Timeslot=0, Room=F
c0047: Timeslot=10, Room=37
c0478: Timeslot=1, Room=DS2
c0479: Timeslot=14, Room=36
c0487: Timeslot=23, Room=27
c0049: Timeslot=11, Room=36
c0497: Timeslot=8, Room=A
c0503: Timeslot=20, Room=N
c0504: Timeslot=18, Room=27
c0512: Timeslot=4, Room=B
c0515: Timeslot=20, Room=50
c0520: Timeslot=23, Room=G
c0526: Timeslot=13, Room=50
c0530: Timeslot=5, Room=31
c0532: Timeslot=19, Room=52
c0534: Timeslot=6, Room=31
c0535: Timeslot=3, Room=51
c0537: Timeslot=17, Room=31
c0538: Timeslot=0, Room=A
c0539: Timeslot=11, Room=A
c0554: Timeslot=16, Room=N
c0056: Timeslot=7, Room=52
c0058: Timeslot=14, Room=51
c0602: Timeslot=9, Room=36
c0061: Timeslot=12, Room=25
c0062: Timeslot=10, Room=G
c0069: Timeslot=20, Room=DS1
c0007: Timeslot=19, Room=A
c0072: Timeslot=21, Room=31
c0723: Timeslot=11, Room=DS2
c0730: Timeslot=7, Room=36
c0737: Timeslot=6, Room=DS1
c0074: Timeslot=11, Room=F
c0742: Timeslot=6, Room=36
c0746: Timeslot=7, Room=38
c0076: Timeslot=17, Room=F
c0785: Timeslot=22, Room=51
c0789: Timeslot=8, Room=36
c0794: Timeslot=7, Room=L
c0795: Timeslot=18, Room=A
c0804: Timeslot=1, Room=27
c0807: Timeslot=1, Room=DS1
c0808: Timeslot=3, Room=N
c0812: Timeslot=-1, Room=None
c0822: Timeslot=14, Room=G
c0835: Timeslot=0, Room=D
c088a: Timeslot=9, Room=51
c088b: Timeslot=15, Room=A
c0897: Timeslot=17, Room=36
c0009: Timeslot=22, Room=L
c0932: Timeslot=17, Room=D
c0936: Timeslot=16, Room=F
c0095: Timeslot=2, Room=DS2
c0955: Timeslot=19, Room=27
c0963: Timeslot=23, Room=37
c0883: Timeslot=9, Room=38
c0975: Timeslot=23, Room=D
c0980: Timeslot=24, Room=F
c0983: Timeslot=8, Room=38
c0998: Timeslot=15, Room=DS2

Total Run Time: 0.024 seconds
