Running on: DataSet/Early/comp07.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0007: Timeslot=24, Room=38
c0009: Timeslot=11, Room=37
c0015: Timeslot=4, Room=Er1
c0019: Timeslot=22, Room=DS2
c0020: Timeslot=7, Room=D
c0023: Timeslot=13, Room=38
c0024: Timeslot=9, Room=38
c0044: Timeslot=3, Room=34
c0047: Timeslot=10, Room=Er2
c0049: Timeslot=11, Room=50
c0053: Timeslot=19, Room=Er2
c0056: Timeslot=6, Room=50
c0058: Timeslot=20, Room=37
c0061: Timeslot=7, Room=37
c0062: Timeslot=4, Room=25
c0069: Timeslot=11, Room=25
c0072: Timeslot=6, Room=D
c0074: Timeslot=18, Room=51
c0088: Timeslot=23, Room=Er2
c0095: Timeslot=14, Room=D
c0103: Timeslot=4, Room=51
c0106: Timeslot=0, Room=25
c0108: Timeslot=7, Room=50
c0110: Timeslot=1, Room=Er1
c0113: Timeslot=14, Room=38
c0115: Timeslot=22, Room=27
c0118: Timeslot=14, Room=G
c0127: Timeslot=18, Room=34
c0129: Timeslot=23, Room=38
c0131: Timeslot=4, Room=N
c0132: Timeslot=11, Room=52
c0133: Timeslot=5, Room=50
c0152: Timeslot=4, Room=D
c0153: Timeslot=11, Room=F
c0162: Timeslot=17, Room=25
c0178: Timeslot=14, Room=52
c0191: Timeslot=3, Room=36
c0193: Timeslot=1, Room=38
c0195: Timeslot=0, Room=N
c0201: Timeslot=7, Room=51
c0203: Timeslot=17, Room=G
c0206: Timeslot=14, Room=27
c0211: Timeslot=23, Room=52
c0213: Timeslot=5, Room=51
c0217: Timeslot=5, Room=34
c0219: Timeslot=15, Room=A
c0221: Timeslot=3, Room=Er1
c0225: Timeslot=11, Room=D
c0230: Timeslot=1, Room=Er2
c0232: Timeslot=8, Room=DS1
c0238: Timeslot=19, Room=25
c0252: Timeslot=9, Room=37
c0253: Timeslot=7, Room=B
c0257: Timeslot=10, Room=DS1
c0279: Timeslot=21, Room=DS1
c0411: Timeslot=10, Room=25
c0412: Timeslot=12, Room=DS2
c0423: Timeslot=3, Room=52
c0428: Timeslot=16, Room=DS2
c0430: Timeslot=8, Room=38
c0432: Timeslot=19, Room=50
c0443: Timeslot=8, Room=52
c0444: Timeslot=1, Room=D
c0449: Timeslot=4, Room=G
c0455: Timeslot=1, Room=DS1
c0464: Timeslot=19, Room=36
c0467: Timeslot=7, Room=Er2
c0478: Timeslot=0, Room=B
c0479: Timeslot=8, Room=50
c0487: Timeslot=7, Room=34
c0489: Timeslot=17, Room=50
c0496: Timeslot=13, Room=25
c0497: Timeslot=10, Room=D
c0503: Timeslot=11, Room=L
c0504: Timeslot=1, Room=DS2
c0512: Timeslot=7, Room=25
c0515: Timeslot=7, Room=G
c0520: Timeslot=9, Room=B
c0526: Timeslot=15, Room=Er1
c0530: Timeslot=1, Room=25
c0532: Timeslot=20, Room=27
c0534: Timeslot=6, Room=36
c0535: Timeslot=4, Room=37
c0537: Timeslot=22, Room=Er2
c0538: Timeslot=4, Room=52
c0539: Timeslot=5, Room=D
c0554: Timeslot=18, Room=36
c0602: Timeslot=11, Room=34
c0722: Timeslot=9, Room=50
c0723: Timeslot=17, Room=N
c0725: Timeslot=4, Room=50
c0730: Timeslot=11, Room=N
c0737: Timeslot=2, Room=F
c0742: Timeslot=7, Room=F
c0746: Timeslot=8, Room=A
c0789: Timeslot=15, Room=Er2
c0794: Timeslot=6, Room=25
c0795: Timeslot=6, Room=N
c0804: Timeslot=8, Room=B
c0807: Timeslot=1, Room=F
c0808: Timeslot=10, Room=F
c0812: Timeslot=3, Room=G
c0813: Timeslot=15, Room=L
c0822: Timeslot=19, Room=51
c0835: Timeslot=10, Room=27
c0847: Timeslot=19, Room=DS2
c0849: Timeslot=6, Room=G
c0860: Timeslot=8, Room=Er2
c0862: Timeslot=17, Room=D
c0883: Timeslot=13, Room=27
c0897: Timeslot=9, Room=52
c1005: Timeslot=10, Room=A
c0932: Timeslot=6, Room=DS2
c0936: Timeslot=22, Room=N
c1022: Timeslot=12, Room=27
c0955: Timeslot=8, Room=F
c0963: Timeslot=24, Room=27
c0975: Timeslot=21, Room=25
c0980: Timeslot=10, Room=G
c0983: Timeslot=17, Room=38
c0998: Timeslot=17, Room=51
c1041: Timeslot=23, Room=27
c1053: Timeslot=12, Room=F
c1062: Timeslot=16, Room=A
c1064: Timeslot=2, Room=25
c1065: Timeslot=10, Room=37
c1066: Timeslot=12, Room=Er1
c1069: Timeslot=6, Room=A
c1072: Timeslot=20, Room=50
c1074: Timeslot=6, Room=Er1
c1077: Timeslot=16, Room=B

Total Run Time: 0.316 seconds
