Running on: DataSet/Early/comp06.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0006: Timeslot=8, Room=DS1
c0011: Timeslot=6, Room=B
c0018: Timeslot=20, Room=N
c0026: Timeslot=5, Room=F
c0027: Timeslot=13, Room=51
c0046: Timeslot=10, Room=38
c0050: Timeslot=3, Room=50
c0051: Timeslot=18, Room=DS1
c0059: Timeslot=24, Room=B
c0064: Timeslot=17, Room=27
c0073: Timeslot=9, Room=B
c0080: Timeslot=1, Room=36
c0085: Timeslot=8, Room=B
c0091: Timeslot=13, Room=52
c0097: Timeslot=16, Room=B
c0099: Timeslot=16, Room=G
c0101: Timeslot=12, Room=38
c0105: Timeslot=13, Room=DS1
c0109: Timeslot=24, Room=37
c0128: Timeslot=11, Room=A
c0137: Timeslot=11, Room=27
c0142: Timeslot=20, Room=50
c0143: Timeslot=12, Room=L
c0154: Timeslot=10, Room=DS2
c0180: Timeslot=13, Room=B
c0184: Timeslot=1, Room=52
c0185: Timeslot=6, Room=52
c0600: Timeslot=23, Room=38
c0718: Timeslot=22, Room=G
c0724: Timeslot=12, Room=DS2
c0793: Timeslot=0, Room=B
c0803: Timeslot=20, Room=A
c0806: Timeslot=16, Room=25
c0816: Timeslot=20, Room=25
c0820: Timeslot=10, Room=G
c0821: Timeslot=13, Room=D
c0823: Timeslot=13, Room=N
c0824: Timeslot=7, Room=31
c0826: Timeslot=2, Room=N
c0189: Timeslot=18, Room=B
c0199: Timeslot=11, Room=D
c0200: Timeslot=10, Room=B
c0202: Timeslot=3, Room=N
c0212: Timeslot=20, Room=52
c0216: Timeslot=19, Room=L
c0220: Timeslot=2, Room=51
c0228: Timeslot=17, Room=L
c0231: Timeslot=16, Room=A
c0243: Timeslot=20, Room=D
c0247: Timeslot=22, Room=31
c0261: Timeslot=21, Room=DS1
c0281: Timeslot=13, Room=F
c0417: Timeslot=11, Room=38
c0422: Timeslot=16, Room=DS1
c0427: Timeslot=3, Room=G
c0429: Timeslot=3, Room=L
c0433: Timeslot=19, Room=D
c0439: Timeslot=1, Room=D
c0440: Timeslot=20, Room=51
c0442: Timeslot=20, Room=37
c0446: Timeslot=4, Room=N
c1009: Timeslot=10, Room=N
c1013: Timeslot=23, Room=G
c1020: Timeslot=6, Room=F
c1023: Timeslot=18, Room=25
c1027: Timeslot=14, Room=25
c1028: Timeslot=3, Room=52
c1031: Timeslot=9, Room=DS2
c1032: Timeslot=13, Room=37
c1033: Timeslot=15, Room=36
c1034: Timeslot=23, Room=31
c1042: Timeslot=19, Room=G
c0450: Timeslot=15, Room=52
c0452: Timeslot=15, Room=L
c0462: Timeslot=8, Room=F
c0463: Timeslot=11, Room=DS1
c0474: Timeslot=6, Room=37
c0484: Timeslot=7, Room=38
c0489: Timeslot=8, Room=31
c0495: Timeslot=11, Room=N
c0513: Timeslot=13, Room=36
c0516: Timeslot=11, Room=37
c0519: Timeslot=5, Room=31
c0521: Timeslot=3, Room=51
c0524: Timeslot=11, Room=DS2
c0533: Timeslot=21, Room=D
c0536: Timeslot=7, Room=A
c0830: Timeslot=7, Room=51
c0836: Timeslot=22, Room=38
c0840: Timeslot=8, Room=DS2
c0846: Timeslot=12, Room=B
c0852: Timeslot=6, Room=36
c0855: Timeslot=14, Room=31
c0881: Timeslot=15, Room=F
c0896: Timeslot=6, Room=50
c0898: Timeslot=23, Room=DS1
c0935: Timeslot=0, Room=51
c0949: Timeslot=19, Room=36
c0951: Timeslot=4, Room=DS1
c0957: Timeslot=23, Room=N
c0959: Timeslot=2, Room=31
c0961: Timeslot=9, Room=51
c0965: Timeslot=19, Room=F
c1057: Timeslot=7, Room=37
c1058: Timeslot=15, Room=38
c1067: Timeslot=18, Room=D
c1068: Timeslot=16, Room=31
c1089: Timeslot=7, Room=DS1

Total Run Time: 0.300 seconds
