Running on: DataSet/Early/comp06.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0006: Timeslot=19, Room=L
c0011: Timeslot=0, Room=F
c0018: Timeslot=17, Room=50
c0026: Timeslot=23, Room=D
c0027: Timeslot=17, Room=A
c0046: Timeslot=3, Room=50
c0050: Timeslot=3, Room=25
c0051: Timeslot=15, Room=A
c0059: Timeslot=13, Room=F
c0064: Timeslot=16, Room=F
c0073: Timeslot=19, Room=52
c0080: Timeslot=13, Room=51
c0085: Timeslot=18, Room=38
c0091: Timeslot=2, Room=B
c0097: Timeslot=14, Room=25
c0099: Timeslot=16, Room=25
c0101: Timeslot=12, Room=G
c0105: Timeslot=13, Room=31
c0109: Timeslot=1, Room=A
c0128: Timeslot=0, Room=DS2
c0137: Timeslot=10, Room=27
c0142: Timeslot=11, Room=25
c0143: Timeslot=21, Room=27
c0154: Timeslot=10, Room=F
c0180: Timeslot=17, Room=31
c0184: Timeslot=16, Room=51
c0185: Timeslot=10, Room=DS1
c0600: Timeslot=2, Room=DS2
c0718: Timeslot=20, Room=B
c0724: Timeslot=14, Room=N
c0793: Timeslot=6, Room=DS2
c0803: Timeslot=5, Room=50
c0806: Timeslot=5, Room=L
c0816: Timeslot=8, Room=27
c0820: Timeslot=16, Room=G
c0821: Timeslot=11, Room=B
c0823: Timeslot=10, Room=G
c0824: Timeslot=3, Room=D
c0826: Timeslot=16, Room=38
c0189: Timeslot=15, Room=L
c0199: Timeslot=9, Room=36
c0200: Timeslot=9, Room=25
c0202: Timeslot=6, Room=A
c0212: Timeslot=1, Room=L
c0216: Timeslot=8, Room=37
c0220: Timeslot=2, Room=51
c0228: Timeslot=7, Room=F
c0231: Timeslot=3, Room=38
c0243: Timeslot=24, Room=B
c0247: Timeslot=8, Room=38
c0261: Timeslot=8, Room=B
c0281: Timeslot=18, Room=A
c0417: Timeslot=3, Room=G
c0422: Timeslot=15, Room=38
c0427: Timeslot=6, Room=36
c0429: Timeslot=5, Room=A
c0433: Timeslot=9, Room=B
c0439: Timeslot=17, Room=36
c0440: Timeslot=22, Room=50
c0442: Timeslot=21, Room=G
c0446: Timeslot=22, Room=52
c1009: Timeslot=19, Room=36
c1013: Timeslot=2, Room=D
c1020: Timeslot=15, Room=D
c1023: Timeslot=23, Room=G
c1027: Timeslot=21, Room=38
c1028: Timeslot=23, Room=25
c1031: Timeslot=13, Room=25
c1032: Timeslot=18, Room=G
c1033: Timeslot=0, Room=52
c1034: Timeslot=3, Room=27
c1042: Timeslot=5, Room=G
c0450: Timeslot=1, Room=31
c0452: Timeslot=11, Room=DS1
c0462: Timeslot=10, Room=D
c0463: Timeslot=5, Room=27
c0474: Timeslot=17, Room=B
c0484: Timeslot=10, Room=50
c0489: Timeslot=24, Room=D
c0495: Timeslot=15, Room=B
c0513: Timeslot=4, Room=25
c0516: Timeslot=19, Room=50
c0519: Timeslot=19, Room=38
c0521: Timeslot=17, Room=G
c0524: Timeslot=7, Room=B
c0533: Timeslot=1, Room=52
c0536: Timeslot=8, Room=DS2
c0830: Timeslot=7, Room=L
c0836: Timeslot=14, Room=A
c0840: Timeslot=5, Room=25
c0846: Timeslot=7, Room=38
c0852: Timeslot=13, Room=27
c0855: Timeslot=12, Room=D
c0881: Timeslot=20, Room=F
c0896: Timeslot=2, Room=F
c0898: Timeslot=6, Room=25
c0935: Timeslot=12, Room=B
c0949: Timeslot=13, Room=B
c0951: Timeslot=4, Room=D
c0957: Timeslot=3, Room=37
c0959: Timeslot=13, Room=36
c0961: Timeslot=23, Room=DS1
c0965: Timeslot=8, Room=36
c1057: Timeslot=5, Room=37
c1058: Timeslot=17, Room=27
c1067: Timeslot=6, Room=52
c1068: Timeslot=17, Room=F
c1089: Timeslot=0, Room=50

Total Run Time: 0.082 seconds
