Running on: DataSet/Early/comp07.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0007: Timeslot=11, Room=Er1
c0009: Timeslot=4, Room=50
c0015: Timeslot=4, Room=25
c0019: Timeslot=17, Room=50
c0020: Timeslot=12, Room=G
c0023: Timeslot=12, Room=50
c0024: Timeslot=23, Room=50
c0044: Timeslot=4, Room=DS2
c0047: Timeslot=19, Room=51
c0049: Timeslot=17, Room=36
c0053: Timeslot=6, Room=B
c0056: Timeslot=20, Room=D
c0058: Timeslot=9, Room=Er2
c0061: Timeslot=10, Room=38
c0062: Timeslot=12, Room=B
c0069: Timeslot=15, Room=DS1
c0072: Timeslot=13, Room=52
c0074: Timeslot=2, Room=36
c0088: Timeslot=11, Room=B
c0095: Timeslot=2, Room=27
c0103: Timeslot=4, Room=Er1
c0106: Timeslot=8, Room=51
c0108: Timeslot=1, Room=27
c0110: Timeslot=9, Room=52
c0113: Timeslot=15, Room=27
c0115: Timeslot=19, Room=DS2
c0118: Timeslot=1, Room=G
c0127: Timeslot=15, Room=36
c0129: Timeslot=0, Room=A
c0131: Timeslot=20, Room=52
c0132: Timeslot=0, Room=Er2
c0133: Timeslot=0, Room=34
c0152: Timeslot=16, Room=51
c0153: Timeslot=4, Room=52
c0162: Timeslot=13, Room=51
c0178: Timeslot=14, Room=B
c0191: Timeslot=13, Room=D
c0193: Timeslot=8, Room=50
c0195: Timeslot=16, Room=Er2
c0201: Timeslot=24, Room=Er1
c0203: Timeslot=5, Room=A
c0206: Timeslot=7, Room=G
c0211: Timeslot=1, Room=37
c0213: Timeslot=18, Room=51
c0217: Timeslot=12, Room=52
c0219: Timeslot=9, Room=38
c0221: Timeslot=2, Room=25
c0225: Timeslot=8, Room=Er2
c0230: Timeslot=13, Room=Er2
c0232: Timeslot=0, Room=D
c0238: Timeslot=16, Room=G
c0252: Timeslot=3, Room=F
c0253: Timeslot=16, Room=50
c0257: Timeslot=7, Room=DS2
c0279: Timeslot=13, Room=A
c0411: Timeslot=4, Room=L
c0412: Timeslot=3, Room=34
c0423: Timeslot=2, Room=Er2
c0428: Timeslot=23, Room=37
c0430: Timeslot=20, Room=B
c0432: Timeslot=3, Room=Er2
c0443: Timeslot=3, Room=G
c0444: Timeslot=14, Room=52
c0449: Timeslot=14, Room=34
c0455: Timeslot=16, Room=36
c0464: Timeslot=6, Room=Er2
c0467: Timeslot=2, Room=52
c0478: Timeslot=7, Room=37
c0479: Timeslot=5, Room=D
c0487: Timeslot=15, Room=38
c0489: Timeslot=14, Room=DS2
c0496: Timeslot=21, Room=DS1
c0497: Timeslot=7, Room=50
c0503: Timeslot=10, Room=D
c0504: Timeslot=2, Room=DS1
c0512: Timeslot=20, Room=27
c0515: Timeslot=0, Room=N
c0520: Timeslot=16, Room=DS2
c0526: Timeslot=1, Room=52
c0530: Timeslot=6, Room=34
c0532: Timeslot=23, Room=36
c0534: Timeslot=13, Room=F
c0535: Timeslot=6, Room=37
c0537: Timeslot=11, Room=L
c0538: Timeslot=20, Room=L
c0539: Timeslot=19, Room=36
c0554: Timeslot=21, Room=37
c0602: Timeslot=24, Room=25
c0722: Timeslot=22, Room=34
c0723: Timeslot=16, Room=N
c0725: Timeslot=5, Room=38
c0730: Timeslot=15, Room=G
c0737: Timeslot=15, Room=50
c0742: Timeslot=12, Room=Er2
c0746: Timeslot=24, Room=G
c0789: Timeslot=9, Room=G
c0794: Timeslot=0, Room=G
c0795: Timeslot=7, Room=DS1
c0804: Timeslot=1, Room=50
c0807: Timeslot=22, Room=B
c0808: Timeslot=19, Room=52
c0812: Timeslot=3, Room=25
c0813: Timeslot=12, Room=F
c0822: Timeslot=4, Room=36
c0835: Timeslot=18, Room=DS2
c0847: Timeslot=12, Room=D
c0849: Timeslot=7, Room=F
c0860: Timeslot=10, Room=36
c0862: Timeslot=24, Room=37
c0883: Timeslot=19, Room=N
c0897: Timeslot=6, Room=F
c1005: Timeslot=12, Room=L
c0932: Timeslot=17, Room=G
c0936: Timeslot=23, Room=D
c1022: Timeslot=14, Room=G
c0955: Timeslot=3, Room=37
c0963: Timeslot=21, Room=L
c0975: Timeslot=9, Room=B
c0980: Timeslot=21, Room=27
c0983: Timeslot=19, Room=A
c0998: Timeslot=12, Room=36
c1041: Timeslot=14, Room=D
c1053: Timeslot=11, Room=DS1
c1062: Timeslot=22, Room=52
c1064: Timeslot=15, Room=34
c1065: Timeslot=13, Room=B
c1066: Timeslot=13, Room=L
c1069: Timeslot=0, Room=B
c1072: Timeslot=18, Room=27
c1074: Timeslot=19, Room=27
c1077: Timeslot=0, Room=38

Total Run Time: 0.109 seconds
