Running on: DataSet/Early/comp07.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0007: Timeslot=24, Room=50
c0009: Timeslot=11, Room=25
c0015: Timeslot=21, Room=36
c0019: Timeslot=12, Room=34
c0020: Timeslot=2, Room=50
c0023: Timeslot=21, Room=B
c0024: Timeslot=12, Room=38
c0044: Timeslot=7, Room=B
c0047: Timeslot=17, Room=25
c0049: Timeslot=10, Room=F
c0053: Timeslot=18, Room=DS1
c0056: Timeslot=20, Room=L
c0058: Timeslot=1, Room=B
c0061: Timeslot=17, Room=27
c0062: Timeslot=10, Room=38
c0069: Timeslot=15, Room=A
c0072: Timeslot=6, Room=52
c0074: Timeslot=3, Room=36
c0088: Timeslot=4, Room=37
c0095: Timeslot=14, Room=DS1
c0103: Timeslot=6, Room=51
c0106: Timeslot=7, Room=Er2
c0108: Timeslot=2, Room=G
c0110: Timeslot=23, Room=L
c0113: Timeslot=0, Room=51
c0115: Timeslot=24, Room=27
c0118: Timeslot=21, Room=G
c0127: Timeslot=16, Room=34
c0129: Timeslot=21, Room=DS1
c0131: Timeslot=3, Room=N
c0132: Timeslot=4, Room=Er2
c0133: Timeslot=8, Room=34
c0152: Timeslot=8, Room=B
c0153: Timeslot=0, Room=A
c0162: Timeslot=4, Room=F
c0178: Timeslot=13, Room=38
c0191: Timeslot=15, Room=DS2
c0193: Timeslot=3, Room=50
c0195: Timeslot=21, Room=Er2
c0201: Timeslot=2, Room=51
c0203: Timeslot=6, Room=F
c0206: Timeslot=3, Room=52
c0211: Timeslot=14, Room=N
c0213: Timeslot=10, Room=51
c0217: Timeslot=17, Room=F
c0219: Timeslot=16, Room=51
c0221: Timeslot=14, Room=A
c0225: Timeslot=3, Room=DS1
c0230: Timeslot=19, Room=G
c0232: Timeslot=21, Room=A
c0238: Timeslot=16, Room=38
c0252: Timeslot=11, Room=52
c0253: Timeslot=16, Room=25
c0257: Timeslot=13, Room=37
c0279: Timeslot=5, Room=DS2
c0411: Timeslot=22, Room=36
c0412: Timeslot=7, Room=51
c0423: Timeslot=5, Room=G
c0428: Timeslot=17, Room=N
c0430: Timeslot=8, Room=A
c0432: Timeslot=18, Room=B
c0443: Timeslot=8, Room=27
c0444: Timeslot=24, Room=Er2
c0449: Timeslot=7, Room=38
c0455: Timeslot=7, Room=50
c0464: Timeslot=22, Room=A
c0467: Timeslot=4, Room=34
c0478: Timeslot=9, Room=51
c0479: Timeslot=18, Room=F
c0487: Timeslot=14, Room=51
c0489: Timeslot=12, Room=D
c0496: Timeslot=22, Room=37
c0497: Timeslot=21, Room=27
c0503: Timeslot=23, Room=37
c0504: Timeslot=14, Room=27
c0512: Timeslot=8, Room=36
c0515: Timeslot=11, Room=N
c0520: Timeslot=22, Room=25
c0526: Timeslot=18, Room=Er2
c0530: Timeslot=14, Room=DS2
c0532: Timeslot=23, Room=27
c0534: Timeslot=7, Room=DS1
c0535: Timeslot=20, Room=50
c0537: Timeslot=8, Room=N
c0538: Timeslot=16, Room=DS1
c0539: Timeslot=23, Room=DS2
c0554: Timeslot=4, Room=DS1
c0602: Timeslot=11, Room=51
c0722: Timeslot=7, Room=L
c0723: Timeslot=23, Room=38
c0725: Timeslot=21, Room=50
c0730: Timeslot=20, Room=Er1
c0737: Timeslot=2, Room=A
c0742: Timeslot=11, Room=Er1
c0746: Timeslot=5, Room=50
c0789: Timeslot=21, Room=L
c0794: Timeslot=14, Room=34
c0795: Timeslot=16, Room=F
c0804: Timeslot=12, Room=25
c0807: Timeslot=8, Room=DS2
c0808: Timeslot=14, Room=F
c0812: Timeslot=22, Room=51
c0813: Timeslot=13, Room=52
c0822: Timeslot=9, Room=50
c0835: Timeslot=24, Room=Er1
c0847: Timeslot=16, Room=N
c0849: Timeslot=20, Room=A
c0860: Timeslot=12, Room=L
c0862: Timeslot=11, Room=G
c0883: Timeslot=10, Room=25
c0897: Timeslot=23, Room=52
c1005: Timeslot=23, Room=A
c0932: Timeslot=13, Room=L
c0936: Timeslot=2, Room=38
c1022: Timeslot=15, Room=37
c0955: Timeslot=18, Room=Er1
c0963: Timeslot=16, Room=G
c0975: Timeslot=5, Room=L
c0980: Timeslot=14, Room=B
c0983: Timeslot=24, Room=F
c0998: Timeslot=15, Room=B
c1041: Timeslot=19, Room=50
c1053: Timeslot=9, Room=F
c1062: Timeslot=19, Room=N
c1064: Timeslot=2, Room=D
c1065: Timeslot=8, Room=50
c1066: Timeslot=23, Room=51
c1069: Timeslot=16, Room=D
c1072: Timeslot=6, Room=50
c1074: Timeslot=1, Room=27
c1077: Timeslot=23, Room=D

Total Run Time: 0.028 seconds
