Running on: DataSet/Early/comp06.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0006: Timeslot=3, Room=51
c0011: Timeslot=1, Room=38
c0018: Timeslot=15, Room=L
c0026: Timeslot=24, Room=31
c0027: Timeslot=18, Room=31
c0046: Timeslot=3, Room=A
c0050: Timeslot=1, Room=31
c0051: Timeslot=2, Room=G
c0059: Timeslot=13, Room=F
c0064: Timeslot=21, Room=50
c0073: Timeslot=11, Room=25
c0080: Timeslot=4, Room=31
c0085: Timeslot=4, Room=F
c0091: Timeslot=18, Room=G
c0097: Timeslot=8, Room=31
c0099: Timeslot=1, Room=36
c0101: Timeslot=18, Room=F
c0105: Timeslot=3, Room=38
c0109: Timeslot=15, Room=25
c0128: Timeslot=23, Room=27
c0137: Timeslot=14, Room=37
c0142: Timeslot=18, Room=A
c0143: Timeslot=12, Room=36
c0154: Timeslot=1, Room=N
c0180: Timeslot=19, Room=36
c0184: Timeslot=12, Room=F
c0185: Timeslot=17, Room=G
c0600: Timeslot=18, Room=25
c0718: Timeslot=7, Room=25
c0724: Timeslot=9, Room=27
c0793: Timeslot=1, Room=B
c0803: Timeslot=3, Room=DS1
c0806: Timeslot=15, Room=A
c0816: Timeslot=8, Room=B
c0820: Timeslot=16, Room=52
c0821: Timeslot=9, Room=38
c0823: Timeslot=12, Room=27
c0824: Timeslot=4, Room=A
c0826: Timeslot=16, Room=L
c0189: Timeslot=16, Room=36
c0199: Timeslot=9, Room=F
c0200: Timeslot=15, Room=50
c0202: Timeslot=6, Room=38
c0212: Timeslot=12, Room=51
c0216: Timeslot=7, Room=A
c0220: Timeslot=15, Room=D
c0228: Timeslot=7, Room=27
c0231: Timeslot=6, Room=DS2
c0243: Timeslot=15, Room=37
c0247: Timeslot=13, Room=27
c0261: Timeslot=24, Room=50
c0281: Timeslot=10, Room=52
c0417: Timeslot=8, Room=50
c0422: Timeslot=22, Room=DS1
c0427: Timeslot=17, Room=38
c0429: Timeslot=16, Room=G
c0433: Timeslot=10, Room=37
c0439: Timeslot=20, Room=27
c0440: Timeslot=13, Room=31
c0442: Timeslot=15, Room=38
c0446: Timeslot=16, Room=N
c1009: Timeslot=15, Room=36
c1013: Timeslot=3, Room=27
c1020: Timeslot=5, Room=37
c1023: Timeslot=8, Room=25
c1027: Timeslot=10, Room=51
c1028: Timeslot=13, Room=50
c1031: Timeslot=2, Room=D
c1032: Timeslot=3, Room=F
c1033: Timeslot=1, Room=27
c1034: Timeslot=3, Room=37
c1042: Timeslot=1, Room=A
c0450: Timeslot=14, Room=31
c0452: Timeslot=16, Room=50
c0462: Timeslot=21, Room=A
c0463: Timeslot=0, Room=25
c0474: Timeslot=15, Room=27
c0484: Timeslot=18, Room=DS1
c0489: Timeslot=24, Room=D
c0495: Timeslot=1, Room=52
c0513: Timeslot=16, Room=37
c0516: Timeslot=4, Room=DS1
c0519: Timeslot=10, Room=DS2
c0521: Timeslot=15, Room=31
c0524: Timeslot=18, Room=27
c0533: Timeslot=6, Room=31
c0536: Timeslot=7, Room=DS1
c0830: Timeslot=13, Room=L
c0836: Timeslot=24, Room=N
c0840: Timeslot=1, Room=L
c0846: Timeslot=23, Room=D
c0852: Timeslot=11, Room=50
c0855: Timeslot=5, Room=DS1
c0881: Timeslot=18, Room=36
c0896: Timeslot=9, Room=37
c0898: Timeslot=18, Room=52
c0935: Timeslot=17, Room=36
c0949: Timeslot=19, Room=F
c0951: Timeslot=2, Room=F
c0957: Timeslot=11, Room=27
c0959: Timeslot=11, Room=B
c0961: Timeslot=8, Room=DS1
c0965: Timeslot=11, Room=DS2
c1057: Timeslot=-1, Room=None
c1058: Timeslot=14, Room=D
c1067: Timeslot=16, Room=38
c1068: Timeslot=9, Room=N
c1089: Timeslot=10, Room=B

Total Run Time: 0.022 seconds
