Running on: DataSet/Scalability/comp09_4.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=23, Room=R53
c0001: Timeslot=16, Room=R57
c0002: Timeslot=16, Room=R42
c0003: Timeslot=15, Room=R34
c0004: Timeslot=24, Room=R56
c0005: Timeslot=1, Room=R20
c0006: Timeslot=24, Room=R49
c0007: Timeslot=13, Room=R9
c0008: Timeslot=14, Room=R5
c0009: Timeslot=17, Room=R29
c0010: Timeslot=4, Room=R45
c0011: Timeslot=6, Room=R26
c0012: Timeslot=15, Room=R45
c0013: Timeslot=9, Room=R63
c0014: Timeslot=0, Room=R48
c0015: Timeslot=1, Room=R33
c0016: Timeslot=2, Room=R42
c0017: Timeslot=4, Room=R20
c0018: Timeslot=17, Room=R71
c0019: Timeslot=22, Room=R10
c0020: Timeslot=24, Room=R58
c0021: Timeslot=23, Room=R30
c0022: Timeslot=10, Room=R26
c0023: Timeslot=2, Room=R62
c0024: Timeslot=13, Room=R20
c0025: Timeslot=6, Room=R55
c0026: Timeslot=0, Room=R10
c0027: Timeslot=4, Room=R1
c0028: Timeslot=22, Room=R37
c0029: Timeslot=19, Room=R15
c0030: Timeslot=15, Room=R4
c0031: Timeslot=15, Room=R1
c0032: Timeslot=23, Room=R7
c0033: Timeslot=13, Room=R55
c0034: Timeslot=7, Room=R37
c0035: Timeslot=9, Room=R22
c0036: Timeslot=2, Room=R5
c0037: Timeslot=7, Room=R2
c0038: Timeslot=15, Room=R15
c0039: Timeslot=20, Room=R50
c0040: Timeslot=19, Room=R20
c0041: Timeslot=1, Room=R34
c0042: Timeslot=0, Room=R6
c0043: Timeslot=9, Room=R60
c0044: Timeslot=0, Room=R34
c0045: Timeslot=15, Room=R13
c0046: Timeslot=22, Room=R11
c0047: Timeslot=16, Room=R30
c0048: Timeslot=9, Room=R47
c0049: Timeslot=11, Room=R56
c0050: Timeslot=7, Room=R45
c0051: Timeslot=3, Room=R37
c0052: Timeslot=7, Room=R38
c0053: Timeslot=4, Room=R36
c0054: Timeslot=18, Room=R53
c0055: Timeslot=10, Room=R19
c0056: Timeslot=20, Room=R61
c0057: Timeslot=9, Room=R48
c0058: Timeslot=5, Room=R37
c0059: Timeslot=20, Room=R36
c0060: Timeslot=8, Room=R25
c0061: Timeslot=7, Room=R26
c0062: Timeslot=18, Room=R67
c0063: Timeslot=5, Room=R19
c0064: Timeslot=15, Room=R29
c0065: Timeslot=12, Room=R28
c0066: Timeslot=16, Room=R35
c0067: Timeslot=10, Room=R35
c0068: Timeslot=15, Room=R56
c0069: Timeslot=7, Room=R25
c0070: Timeslot=2, Room=R50
c0071: Timeslot=6, Room=R38
c0072: Timeslot=8, Room=R0
c0073: Timeslot=24, Room=R50
c0074: Timeslot=16, Room=R47
c0075: Timeslot=2, Room=R26
c0076: Timeslot=17, Room=R43
c0077: Timeslot=21, Room=R54
c0078: Timeslot=8, Room=R57
c0079: Timeslot=2, Room=R19
c0080: Timeslot=9, Room=R25
c0081: Timeslot=6, Room=R41
c0082: Timeslot=20, Room=R39
c0083: Timeslot=4, Room=R59
c0084: Timeslot=10, Room=R68
c0085: Timeslot=23, Room=R1
c0086: Timeslot=7, Room=R48
c0087: Timeslot=5, Room=R1
c0088: Timeslot=12, Room=R70
c0089: Timeslot=10, Room=R51
c0090: Timeslot=6, Room=R67
c0091: Timeslot=4, Room=R13
c0092: Timeslot=11, Room=R26
c0093: Timeslot=16, Room=R41
c0094: Timeslot=20, Room=R7
c0095: Timeslot=4, Room=R7
c0096: Timeslot=23, Room=R21
c0097: Timeslot=23, Room=R23
c0098: Timeslot=18, Room=R2
c0099: Timeslot=5, Room=R32
c0100: Timeslot=7, Room=R56
c0101: Timeslot=8, Room=R42
c0102: Timeslot=17, Room=R51
c0103: Timeslot=0, Room=R31
