Running on: DataSet/Scalability/comp02_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=4, Room=R49
c0001: Timeslot=7, Room=R25
c0002: Timeslot=4, Room=R69
c0003: Timeslot=17, Room=R28
c0004: Timeslot=7, Room=R32
c0005: Timeslot=0, Room=R39
c0006: Timeslot=23, Room=R60
c0007: Timeslot=15, Room=R26
c0008: Timeslot=24, Room=R28
c0009: Timeslot=1, Room=R60
c0010: Timeslot=19, Room=R0
c0011: Timeslot=23, Room=R74
c0012: Timeslot=21, Room=R58
c0013: Timeslot=0, Room=R15
c0014: Timeslot=16, Room=R77
c0015: Timeslot=15, Room=R33
c0016: Timeslot=6, Room=R28
c0017: Timeslot=13, Room=R6
c0018: Timeslot=8, Room=R63
c0019: Timeslot=2, Room=R50
c0020: Timeslot=21, Room=R64
c0021: Timeslot=2, Room=R4
c0022: Timeslot=22, Room=R22
c0023: Timeslot=16, Room=R72
c0024: Timeslot=3, Room=R52
c0025: Timeslot=13, Room=R17
c0026: Timeslot=19, Room=R57
c0027: Timeslot=10, Room=R25
c0028: Timeslot=15, Room=R73
c0029: Timeslot=13, Room=R61
c0030: Timeslot=15, Room=R5
c0031: Timeslot=19, Room=R79
c0032: Timeslot=1, Room=R73
c0033: Timeslot=16, Room=R0
c0034: Timeslot=23, Room=R56
c0035: Timeslot=21, Room=R15
c0036: Timeslot=8, Room=R22
c0037: Timeslot=18, Room=R15
c0038: Timeslot=10, Room=R31
c0039: Timeslot=6, Room=R3
c0040: Timeslot=0, Room=R61
c0041: Timeslot=0, Room=R42
c0042: Timeslot=8, Room=R19
c0043: Timeslot=1, Room=R72
c0044: Timeslot=22, Room=R38
c0045: Timeslot=13, Room=R2
c0046: Timeslot=15, Room=R43
c0047: Timeslot=2, Room=R73
c0048: Timeslot=23, Room=R13
c0049: Timeslot=1, Room=R78
c0050: Timeslot=7, Room=R19
c0051: Timeslot=15, Room=R25
c0052: Timeslot=24, Room=R43
c0053: Timeslot=14, Room=R33
c0054: Timeslot=3, Room=R67
c0055: Timeslot=11, Room=R34
c0056: Timeslot=24, Room=R11
c0057: Timeslot=3, Room=R20
c0058: Timeslot=18, Room=R28
c0059: Timeslot=0, Room=R25
c0060: Timeslot=10, Room=R59
c0061: Timeslot=18, Room=R32
c0062: Timeslot=7, Room=R56
c0063: Timeslot=14, Room=R49
c0064: Timeslot=15, Room=R52
c0065: Timeslot=6, Room=R78
c0066: Timeslot=3, Room=R43
c0067: Timeslot=24, Room=R8
c0068: Timeslot=22, Room=R12
c0069: Timeslot=13, Room=R3
c0070: Timeslot=21, Room=R45
c0071: Timeslot=18, Room=R33
c0072: Timeslot=4, Room=R40
c0073: Timeslot=16, Room=R53
c0074: Timeslot=8, Room=R8
c0075: Timeslot=12, Room=R42
c0076: Timeslot=9, Room=R46
c0077: Timeslot=0, Room=R53
c0078: Timeslot=7, Room=R6
c0079: Timeslot=19, Room=R55
