Running on: DataSet/Scalability/comp02_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=12, Room=R16
c0001: Timeslot=17, Room=R75
c0002: Timeslot=19, Room=R11
c0003: Timeslot=6, Room=R12
c0004: Timeslot=23, Room=R12
c0005: Timeslot=12, Room=R20
c0006: Timeslot=5, Room=R69
c0007: Timeslot=0, Room=R55
c0008: Timeslot=1, Room=R4
c0009: Timeslot=4, Room=R15
c0010: Timeslot=19, Room=R51
c0011: Timeslot=9, Room=R37
c0012: Timeslot=9, Room=R46
c0013: Timeslot=8, Room=R66
c0014: Timeslot=9, Room=R54
c0015: Timeslot=9, Room=R17
c0016: Timeslot=24, Room=R72
c0017: Timeslot=10, Room=R67
c0018: Timeslot=6, Room=R35
c0019: Timeslot=6, Room=R7
c0020: Timeslot=9, Room=R25
c0021: Timeslot=13, Room=R69
c0022: Timeslot=6, Room=R65
c0023: Timeslot=4, Room=R63
c0024: Timeslot=20, Room=R31
c0025: Timeslot=9, Room=R57
c0026: Timeslot=22, Room=R14
c0027: Timeslot=19, Room=R38
c0028: Timeslot=9, Room=R71
c0029: Timeslot=3, Room=R12
c0030: Timeslot=9, Room=R48
c0031: Timeslot=23, Room=R11
c0032: Timeslot=2, Room=R56
c0033: Timeslot=18, Room=R68
c0034: Timeslot=23, Room=R18
c0035: Timeslot=13, Room=R68
c0036: Timeslot=17, Room=R6
c0037: Timeslot=7, Room=R69
c0038: Timeslot=4, Room=R65
c0039: Timeslot=15, Room=R29
c0040: Timeslot=14, Room=R14
c0041: Timeslot=23, Room=R0
c0042: Timeslot=4, Room=R68
c0043: Timeslot=1, Room=R6
c0044: Timeslot=18, Room=R5
c0045: Timeslot=19, Room=R30
c0046: Timeslot=23, Room=R58
c0047: Timeslot=21, Room=R7
c0048: Timeslot=18, Room=R15
c0049: Timeslot=3, Room=R19
c0050: Timeslot=20, Room=R27
c0051: Timeslot=0, Room=R20
c0052: Timeslot=10, Room=R79
c0053: Timeslot=9, Room=R47
c0054: Timeslot=20, Room=R0
c0055: Timeslot=7, Room=R6
c0056: Timeslot=4, Room=R54
