Running on: DataSet/Scalability/comp16_3.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=13, Room=R25
c0001: Timeslot=16, Room=R9
c0002: Timeslot=9, Room=R38
c0003: Timeslot=14, Room=R17
c0004: Timeslot=2, Room=R56
c0005: Timeslot=12, Room=R10
c0006: Timeslot=21, Room=R58
c0007: Timeslot=4, Room=R59
c0008: Timeslot=21, Room=R13
c0009: Timeslot=20, Room=R45
c0010: Timeslot=3, Room=R55
c0011: Timeslot=20, Room=R54
c0012: Timeslot=19, Room=R55
c0013: Timeslot=4, Room=R42
c0014: Timeslot=24, Room=R3
c0015: Timeslot=11, Room=R44
c0016: Timeslot=18, Room=R9
c0017: Timeslot=16, Room=R38
c0018: Timeslot=15, Room=R21
c0019: Timeslot=19, Room=R59
c0020: Timeslot=18, Room=R27
c0021: Timeslot=12, Room=R22
c0022: Timeslot=1, Room=R15
c0023: Timeslot=16, Room=R28
c0024: Timeslot=16, Room=R53
c0025: Timeslot=13, Room=R4
c0026: Timeslot=14, Room=R1
c0027: Timeslot=1, Room=R27
c0028: Timeslot=19, Room=R54
c0029: Timeslot=24, Room=R0
c0030: Timeslot=14, Room=R47
c0031: Timeslot=2, Room=R19
c0032: Timeslot=12, Room=R9
c0033: Timeslot=0, Room=R46
c0034: Timeslot=2, Room=R39
c0035: Timeslot=20, Room=R42
c0036: Timeslot=9, Room=R24
c0037: Timeslot=23, Room=R10
c0038: Timeslot=22, Room=R41
c0039: Timeslot=18, Room=R14
c0040: Timeslot=13, Room=R21
c0041: Timeslot=18, Room=R42
c0042: Timeslot=14, Room=R39
c0043: Timeslot=19, Room=R50
c0044: Timeslot=0, Room=R33
c0045: Timeslot=12, Room=R43
c0046: Timeslot=13, Room=R27
c0047: Timeslot=0, Room=R43
c0048: Timeslot=4, Room=R49
c0049: Timeslot=19, Room=R46
c0050: Timeslot=15, Room=R11
c0051: Timeslot=0, Room=R57
c0052: Timeslot=10, Room=R17
c0053: Timeslot=8, Room=R40
c0054: Timeslot=1, Room=R24
c0055: Timeslot=5, Room=R56
c0056: Timeslot=14, Room=R35
c0057: Timeslot=16, Room=R43
c0058: Timeslot=21, Room=R14
c0059: Timeslot=8, Room=R27
c0060: Timeslot=13, Room=R44
c0061: Timeslot=16, Room=R36
c0062: Timeslot=20, Room=R6
c0063: Timeslot=15, Room=R54
c0064: Timeslot=13, Room=R34
c0065: Timeslot=13, Room=R28
c0066: Timeslot=9, Room=R37
c0067: Timeslot=7, Room=R25
c0068: Timeslot=18, Room=R19
c0069: Timeslot=0, Room=R59
c0070: Timeslot=21, Room=R56
c0071: Timeslot=17, Room=R43
c0072: Timeslot=5, Room=R10
c0073: Timeslot=11, Room=R58
c0074: Timeslot=22, Room=R17
c0075: Timeslot=4, Room=R26
c0076: Timeslot=10, Room=R39
c0077: Timeslot=21, Room=R37
c0078: Timeslot=14, Room=R28
c0079: Timeslot=15, Room=R4
c0080: Timeslot=7, Room=R34
c0081: Timeslot=23, Room=R24
c0082: Timeslot=5, Room=R16
c0083: Timeslot=16, Room=R6
c0084: Timeslot=0, Room=R4
c0085: Timeslot=11, Room=R53
c0086: Timeslot=5, Room=R27
c0087: Timeslot=23, Room=R6
c0088: Timeslot=23, Room=R33
c0089: Timeslot=23, Room=R8
c0090: Timeslot=12, Room=R29
c0091: Timeslot=6, Room=R23
c0092: Timeslot=9, Room=R7
c0093: Timeslot=14, Room=R14
c0094: Timeslot=11, Room=R42
c0095: Timeslot=23, Room=R40
c0096: Timeslot=12, Room=R7
c0097: Timeslot=11, Room=R4
c0098: Timeslot=0, Room=R21
c0099: Timeslot=18, Room=R12
c0100: Timeslot=1, Room=R32
c0101: Timeslot=19, Room=R5
c0102: Timeslot=15, Room=R5
c0103: Timeslot=4, Room=R55
c0104: Timeslot=20, Room=R19
c0105: Timeslot=18, Room=R21
c0106: Timeslot=6, Room=R58
c0107: Timeslot=20, Room=R48
c0108: Timeslot=1, Room=R26
c0109: Timeslot=23, Room=R11
c0110: Timeslot=1, Room=R22
c0111: Timeslot=4, Room=R36
c0112: Timeslot=18, Room=R1
c0113: Timeslot=17, Room=R27
c0114: Timeslot=6, Room=R42
c0115: Timeslot=11, Room=R47
c0116: Timeslot=15, Room=R33
c0117: Timeslot=5, Room=R22
c0118: Timeslot=20, Room=R39
c0119: Timeslot=19, Room=R27
c0120: Timeslot=15, Room=R17
c0121: Timeslot=19, Room=R25
c0122: Timeslot=22, Room=R29
c0123: Timeslot=6, Room=R48
c0124: Timeslot=17, Room=R57
c0125: Timeslot=19, Room=R3
c0126: Timeslot=7, Room=R49
c0127: Timeslot=2, Room=R51
c0128: Timeslot=20, Room=R51
c0129: Timeslot=11, Room=R33
c0130: Timeslot=0, Room=R44
c0131: Timeslot=2, Room=R35
c0132: Timeslot=1, Room=R11
c0133: Timeslot=12, Room=R17
c0134: Timeslot=14, Room=R53
c0135: Timeslot=13, Room=R36
c0136: Timeslot=7, Room=R10
c0137: Timeslot=10, Room=R37
c0138: Timeslot=14, Room=R22
c0139: Timeslot=15, Room=R30
