Running on: DataSet/Scalability/comp16_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=1, Room=R93
c0001: Timeslot=23, Room=R35
c0002: Timeslot=3, Room=R81
c0003: Timeslot=5, Room=R92
c0004: Timeslot=15, Room=R81
c0005: Timeslot=3, Room=R51
c0006: Timeslot=8, Room=R20
c0007: Timeslot=2, Room=R27
c0008: Timeslot=11, Room=R70
c0009: Timeslot=23, Room=R10
c0010: Timeslot=5, Room=R86
c0011: Timeslot=7, Room=R94
c0012: Timeslot=10, Room=R55
c0013: Timeslot=11, Room=R10
c0014: Timeslot=22, Room=R71
c0015: Timeslot=1, Room=R99
c0016: Timeslot=13, Room=R68
c0017: Timeslot=5, Room=R22
c0018: Timeslot=24, Room=R78
c0019: Timeslot=9, Room=R46
c0020: Timeslot=6, Room=R32
c0021: Timeslot=20, Room=R56
c0022: Timeslot=12, Room=R53
c0023: Timeslot=13, Room=R30
c0024: Timeslot=17, Room=R89
c0025: Timeslot=10, Room=R24
c0026: Timeslot=15, Room=R95
c0027: Timeslot=0, Room=R53
c0028: Timeslot=1, Room=R25
c0029: Timeslot=2, Room=R6
c0030: Timeslot=18, Room=R5
c0031: Timeslot=14, Room=R28
c0032: Timeslot=22, Room=R46
c0033: Timeslot=1, Room=R37
c0034: Timeslot=11, Room=R4
c0035: Timeslot=16, Room=R72
c0036: Timeslot=19, Room=R15
c0037: Timeslot=19, Room=R37
c0038: Timeslot=19, Room=R50
c0039: Timeslot=2, Room=R41
c0040: Timeslot=23, Room=R27
c0041: Timeslot=14, Room=R96
c0042: Timeslot=17, Room=R92
c0043: Timeslot=15, Room=R60
c0044: Timeslot=23, Room=R79
c0045: Timeslot=20, Room=R94
c0046: Timeslot=12, Room=R28
c0047: Timeslot=15, Room=R91
c0048: Timeslot=23, Room=R62
c0049: Timeslot=8, Room=R95
c0050: Timeslot=20, Room=R82
c0051: Timeslot=9, Room=R78
c0052: Timeslot=4, Room=R14
c0053: Timeslot=2, Room=R5
c0054: Timeslot=7, Room=R44
c0055: Timeslot=9, Room=R61
c0056: Timeslot=12, Room=R11
c0057: Timeslot=24, Room=R43
c0058: Timeslot=6, Room=R42
c0059: Timeslot=2, Room=R69
c0060: Timeslot=14, Room=R29
c0061: Timeslot=3, Room=R91
c0062: Timeslot=23, Room=R24
c0063: Timeslot=23, Room=R68
c0064: Timeslot=8, Room=R67
c0065: Timeslot=17, Room=R36
c0066: Timeslot=1, Room=R4
c0067: Timeslot=10, Room=R22
c0068: Timeslot=11, Room=R43
c0069: Timeslot=9, Room=R79
c0070: Timeslot=9, Room=R68
c0071: Timeslot=22, Room=R26
c0072: Timeslot=6, Room=R51
c0073: Timeslot=8, Room=R50
c0074: Timeslot=20, Room=R86
c0075: Timeslot=14, Room=R47
c0076: Timeslot=22, Room=R64
c0077: Timeslot=19, Room=R9
c0078: Timeslot=21, Room=R65
c0079: Timeslot=16, Room=R78
c0080: Timeslot=21, Room=R29
c0081: Timeslot=19, Room=R92
c0082: Timeslot=21, Room=R81
c0083: Timeslot=21, Room=R42
c0084: Timeslot=22, Room=R88
c0085: Timeslot=20, Room=R28
c0086: Timeslot=1, Room=R26
c0087: Timeslot=13, Room=R73
c0088: Timeslot=3, Room=R93
c0089: Timeslot=5, Room=R26
c0090: Timeslot=6, Room=R55
c0091: Timeslot=18, Room=R87
c0092: Timeslot=3, Room=R29
c0093: Timeslot=24, Room=R86
c0094: Timeslot=4, Room=R65
c0095: Timeslot=12, Room=R45
c0096: Timeslot=2, Room=R3
c0097: Timeslot=7, Room=R51
c0098: Timeslot=5, Room=R20
c0099: Timeslot=6, Room=R88
c0100: Timeslot=23, Room=R34
c0101: Timeslot=13, Room=R79
c0102: Timeslot=0, Room=R15
c0103: Timeslot=24, Room=R62
c0104: Timeslot=21, Room=R4
c0105: Timeslot=13, Room=R6
c0106: Timeslot=18, Room=R44
c0107: Timeslot=10, Room=R33
c0108: Timeslot=16, Room=R55
c0109: Timeslot=17, Room=R51
c0110: Timeslot=4, Room=R81
c0111: Timeslot=23, Room=R95
c0112: Timeslot=13, Room=R33
c0113: Timeslot=16, Room=R31
c0114: Timeslot=13, Room=R46
c0115: Timeslot=21, Room=R13
c0116: Timeslot=8, Room=R58
c0117: Timeslot=11, Room=R51
c0118: Timeslot=23, Room=R71
c0119: Timeslot=18, Room=R48
c0120: Timeslot=19, Room=R73
c0121: Timeslot=11, Room=R25
c0122: Timeslot=20, Room=R5
c0123: Timeslot=4, Room=R99
