Running on: DataSet/Scalability/comp09_2.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=13, Room=R12
c0001: Timeslot=16, Room=R4
c0002: Timeslot=23, Room=R7
c0003: Timeslot=13, Room=R10
c0004: Timeslot=0, Room=R3
c0005: Timeslot=10, Room=R0
c0006: Timeslot=20, Room=R8
c0007: Timeslot=8, Room=R8
c0008: Timeslot=24, Room=R7
c0009: Timeslot=7, Room=R17
c0010: Timeslot=12, Room=R6
c0011: Timeslot=20, Room=R34
c0012: Timeslot=16, Room=R8
c0013: Timeslot=3, Room=R13
c0014: Timeslot=16, Room=R17
c0015: Timeslot=24, Room=R33
c0016: Timeslot=8, Room=R5
c0017: Timeslot=21, Room=R13
c0018: Timeslot=16, Room=R11
c0019: Timeslot=19, Room=R17
c0020: Timeslot=18, Room=R18
c0021: Timeslot=21, Room=R4
c0022: Timeslot=13, Room=R25
c0023: Timeslot=7, Room=R7
c0024: Timeslot=15, Room=R9
c0025: Timeslot=19, Room=R34
c0026: Timeslot=6, Room=R24
c0027: Timeslot=20, Room=R15
c0028: Timeslot=1, Room=R18
c0029: Timeslot=9, Room=R6
c0030: Timeslot=20, Room=R32
c0031: Timeslot=8, Room=R34
c0032: Timeslot=14, Room=R21
c0033: Timeslot=0, Room=R2
c0034: Timeslot=18, Room=R3
c0035: Timeslot=10, Room=R12
c0036: Timeslot=14, Room=R4
c0037: Timeslot=0, Room=R13
c0038: Timeslot=14, Room=R31
c0039: Timeslot=2, Room=R22
c0040: Timeslot=19, Room=R27
c0041: Timeslot=2, Room=R4
c0042: Timeslot=17, Room=R13
c0043: Timeslot=11, Room=R28
c0044: Timeslot=0, Room=R24
c0045: Timeslot=8, Room=R9
c0046: Timeslot=10, Room=R14
c0047: Timeslot=23, Room=R34
c0048: Timeslot=19, Room=R29
c0049: Timeslot=17, Room=R35
c0050: Timeslot=22, Room=R5
c0051: Timeslot=8, Room=R19
c0052: Timeslot=10, Room=R11
c0053: Timeslot=18, Room=R16
c0054: Timeslot=10, Room=R9
c0055: Timeslot=16, Room=R26
c0056: Timeslot=3, Room=R3
c0057: Timeslot=19, Room=R22
c0058: Timeslot=8, Room=R22
c0059: Timeslot=22, Room=R18
c0060: Timeslot=24, Room=R13
c0061: Timeslot=3, Room=R33
c0062: Timeslot=15, Room=R0
c0063: Timeslot=-1, Room=None
c0064: Timeslot=19, Room=R4
c0065: Timeslot=20, Room=R10
c0066: Timeslot=1, Room=R27
c0067: Timeslot=6, Room=R27
c0068: Timeslot=0, Room=R23
c0069: Timeslot=7, Room=R24
c0070: Timeslot=23, Room=R17
c0071: Timeslot=3, Room=R23
c0072: Timeslot=3, Room=R2
c0073: Timeslot=0, Room=R32
c0074: Timeslot=19, Room=R19
c0075: Timeslot=24, Room=R28
c0076: Timeslot=9, Room=R22
c0077: Timeslot=5, Room=R28
c0078: Timeslot=7, Room=R16
c0079: Timeslot=20, Room=R19
c0080: Timeslot=4, Room=R26
c0081: Timeslot=2, Room=R19
c0082: Timeslot=23, Room=R5
c0083: Timeslot=12, Room=R12
c0084: Timeslot=15, Room=R29
c0085: Timeslot=11, Room=R29
c0086: Timeslot=6, Room=R10
c0087: Timeslot=20, Room=R22
c0088: Timeslot=22, Room=R20
c0089: Timeslot=1, Room=R32
c0090: Timeslot=9, Room=R0
c0091: Timeslot=23, Room=R22
c0092: Timeslot=7, Room=R8
c0093: Timeslot=12, Room=R11
c0094: Timeslot=22, Room=R15
c0095: Timeslot=19, Room=R15
c0096: Timeslot=0, Room=R20
c0097: Timeslot=9, Room=R21
c0098: Timeslot=23, Room=R3
c0099: Timeslot=0, Room=R5
c0100: Timeslot=22, Room=R23
c0101: Timeslot=3, Room=R12
c0102: Timeslot=18, Room=R17
c0103: Timeslot=18, Room=R32
c0104: Timeslot=9, Room=R19
