Running on: DataSet/Scalability/comp16_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=5, Room=R38
c0001: Timeslot=17, Room=R60
c0002: Timeslot=14, Room=R87
c0003: Timeslot=15, Room=R65
c0004: Timeslot=11, Room=R59
c0005: Timeslot=22, Room=R25
c0006: Timeslot=21, Room=R8
c0007: Timeslot=5, Room=R72
c0008: Timeslot=9, Room=R20
c0009: Timeslot=22, Room=R51
c0010: Timeslot=18, Room=R64
c0011: Timeslot=12, Room=R36
c0012: Timeslot=17, Room=R88
c0013: Timeslot=4, Room=R0
c0014: Timeslot=8, Room=R83
c0015: Timeslot=0, Room=R81
c0016: Timeslot=18, Room=R71
c0017: Timeslot=16, Room=R27
c0018: Timeslot=11, Room=R63
c0019: Timeslot=7, Room=R7
c0020: Timeslot=15, Room=R42
c0021: Timeslot=9, Room=R8
c0022: Timeslot=1, Room=R67
c0023: Timeslot=0, Room=R6
c0024: Timeslot=3, Room=R60
c0025: Timeslot=15, Room=R8
c0026: Timeslot=0, Room=R79
c0027: Timeslot=15, Room=R78
c0028: Timeslot=20, Room=R3
c0029: Timeslot=5, Room=R81
c0030: Timeslot=15, Room=R56
c0031: Timeslot=10, Room=R50
c0032: Timeslot=22, Room=R47
c0033: Timeslot=7, Room=R92
c0034: Timeslot=23, Room=R58
c0035: Timeslot=12, Room=R76
c0036: Timeslot=4, Room=R68
c0037: Timeslot=8, Room=R30
c0038: Timeslot=8, Room=R29
c0039: Timeslot=1, Room=R57
c0040: Timeslot=13, Room=R32
c0041: Timeslot=5, Room=R83
c0042: Timeslot=0, Room=R74
c0043: Timeslot=9, Room=R13
c0044: Timeslot=1, Room=R83
c0045: Timeslot=23, Room=R45
c0046: Timeslot=23, Room=R78
c0047: Timeslot=15, Room=R97
c0048: Timeslot=19, Room=R64
c0049: Timeslot=5, Room=R73
c0050: Timeslot=23, Room=R47
c0051: Timeslot=16, Room=R96
c0052: Timeslot=2, Room=R31
c0053: Timeslot=24, Room=R9
c0054: Timeslot=20, Room=R12
c0055: Timeslot=21, Room=R45
c0056: Timeslot=22, Room=R5
c0057: Timeslot=17, Room=R62
c0058: Timeslot=7, Room=R42
c0059: Timeslot=22, Room=R50
c0060: Timeslot=13, Room=R74
c0061: Timeslot=4, Room=R88
c0062: Timeslot=18, Room=R16
c0063: Timeslot=12, Room=R11
c0064: Timeslot=21, Room=R72
c0065: Timeslot=14, Room=R11
c0066: Timeslot=11, Room=R68
c0067: Timeslot=1, Room=R34
c0068: Timeslot=5, Room=R42
c0069: Timeslot=12, Room=R61
c0070: Timeslot=17, Room=R67
c0071: Timeslot=20, Room=R46
c0072: Timeslot=15, Room=R18
c0073: Timeslot=18, Room=R28
c0074: Timeslot=23, Room=R55
