Running on: DataSet/Scalability/comp02_2.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=19, Room=R3
c0001: Timeslot=16, Room=R14
c0002: Timeslot=7, Room=R17
c0003: Timeslot=8, Room=R7
c0004: Timeslot=8, Room=R3
c0005: Timeslot=4, Room=R9
c0006: Timeslot=13, Room=R11
c0007: Timeslot=6, Room=R11
c0008: Timeslot=18, Room=R25
c0009: Timeslot=3, Room=R25
c0010: Timeslot=11, Room=R24
c0011: Timeslot=6, Room=R30
c0012: Timeslot=7, Room=R7
c0013: Timeslot=7, Room=R24
c0014: Timeslot=21, Room=R18
c0015: Timeslot=4, Room=R1
c0016: Timeslot=20, Room=R28
c0017: Timeslot=4, Room=R20
c0018: Timeslot=5, Room=R23
c0019: Timeslot=18, Room=R14
c0020: Timeslot=2, Room=R5
c0021: Timeslot=3, Room=R9
c0022: Timeslot=6, Room=R26
c0023: Timeslot=5, Room=R10
c0024: Timeslot=24, Room=R8
c0025: Timeslot=1, Room=R12
c0026: Timeslot=13, Room=R31
c0027: Timeslot=23, Room=R10
c0028: Timeslot=18, Room=R4
c0029: Timeslot=8, Room=R23
c0030: Timeslot=3, Room=R5
c0031: Timeslot=19, Room=R21
c0032: Timeslot=11, Room=R25
c0033: Timeslot=8, Room=R16
c0034: Timeslot=16, Room=R26
c0035: Timeslot=11, Room=R9
c0036: Timeslot=22, Room=R5
c0037: Timeslot=4, Room=R16
c0038: Timeslot=13, Room=R8
c0039: Timeslot=24, Room=R30
c0040: Timeslot=15, Room=R20
c0041: Timeslot=14, Room=R18
c0042: Timeslot=23, Room=R16
c0043: Timeslot=23, Room=R20
c0044: Timeslot=24, Room=R12
c0045: Timeslot=16, Room=R27
c0046: Timeslot=24, Room=R3
c0047: Timeslot=8, Room=R2
c0048: Timeslot=0, Room=R19
c0049: Timeslot=6, Room=R13
c0050: Timeslot=15, Room=R9
c0051: Timeslot=22, Room=R11
c0052: Timeslot=6, Room=R20
c0053: Timeslot=19, Room=R27
c0054: Timeslot=7, Room=R6
c0055: Timeslot=7, Room=R22
c0056: Timeslot=14, Room=R8
c0057: Timeslot=5, Room=R4
c0058: Timeslot=1, Room=R29
c0059: Timeslot=3, Room=R20
c0060: Timeslot=20, Room=R16
c0061: Timeslot=4, Room=R19
c0062: Timeslot=22, Room=R22
c0063: Timeslot=3, Room=R13
c0064: Timeslot=10, Room=R18
c0065: Timeslot=14, Room=R5
c0066: Timeslot=14, Room=R6
c0067: Timeslot=21, Room=R7
c0068: Timeslot=15, Room=R1
c0069: Timeslot=15, Room=R19
c0070: Timeslot=14, Room=R2
c0071: Timeslot=0, Room=R12
c0072: Timeslot=6, Room=R28
c0073: Timeslot=0, Room=R3
c0074: Timeslot=19, Room=R5
c0075: Timeslot=9, Room=R12
c0076: Timeslot=18, Room=R5
c0077: Timeslot=0, Room=R21
c0078: Timeslot=14, Room=R29
c0079: Timeslot=8, Room=R29
c0080: Timeslot=6, Room=R3
c0081: Timeslot=18, Room=R10
c0082: Timeslot=23, Room=R5
c0083: Timeslot=11, Room=R26
c0084: Timeslot=18, Room=R23
c0085: Timeslot=8, Room=R20
c0086: Timeslot=13, Room=R2
c0087: Timeslot=15, Room=R18
c0088: Timeslot=4, Room=R4
c0089: Timeslot=1, Room=R7
c0090: Timeslot=18, Room=R12
c0091: Timeslot=3, Room=R27
c0092: Timeslot=11, Room=R13
c0093: Timeslot=15, Room=R25
c0094: Timeslot=11, Room=R18
c0095: Timeslot=21, Room=R0
c0096: Timeslot=9, Room=R7
c0097: Timeslot=18, Room=R19
c0098: Timeslot=10, Room=R15
