Running on: DataSet/Scalability/comp09_3.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=18, Room=R29
c0001: Timeslot=24, Room=R8
c0002: Timeslot=24, Room=R38
c0003: Timeslot=9, Room=R47
c0004: Timeslot=7, Room=R4
c0005: Timeslot=14, Room=R14
c0006: Timeslot=12, Room=R22
c0007: Timeslot=15, Room=R5
c0008: Timeslot=8, Room=R51
c0009: Timeslot=10, Room=R13
c0010: Timeslot=19, Room=R6
c0011: Timeslot=18, Room=R34
c0012: Timeslot=9, Room=R44
c0013: Timeslot=24, Room=R30
c0014: Timeslot=10, Room=R14
c0015: Timeslot=13, Room=R14
c0016: Timeslot=2, Room=R28
c0017: Timeslot=3, Room=R51
c0018: Timeslot=4, Room=R30
c0019: Timeslot=21, Room=R15
c0020: Timeslot=21, Room=R9
c0021: Timeslot=12, Room=R53
c0022: Timeslot=15, Room=R12
c0023: Timeslot=3, Room=R34
c0024: Timeslot=16, Room=R40
c0025: Timeslot=4, Room=R21
c0026: Timeslot=24, Room=R15
c0027: Timeslot=9, Room=R50
c0028: Timeslot=14, Room=R7
c0029: Timeslot=14, Room=R53
c0030: Timeslot=6, Room=R34
c0031: Timeslot=20, Room=R47
c0032: Timeslot=15, Room=R31
c0033: Timeslot=10, Room=R49
c0034: Timeslot=12, Room=R28
c0035: Timeslot=16, Room=R42
c0036: Timeslot=13, Room=R17
c0037: Timeslot=24, Room=R31
c0038: Timeslot=19, Room=R13
c0039: Timeslot=23, Room=R48
c0040: Timeslot=23, Room=R50
c0041: Timeslot=13, Room=R26
c0042: Timeslot=9, Room=R40
c0043: Timeslot=20, Room=R53
c0044: Timeslot=21, Room=R33
c0045: Timeslot=7, Room=R29
c0046: Timeslot=1, Room=R5
c0047: Timeslot=19, Room=R51
c0048: Timeslot=1, Room=R23
c0049: Timeslot=24, Room=R34
c0050: Timeslot=16, Room=R45
c0051: Timeslot=24, Room=R12
c0052: Timeslot=23, Room=R0
c0053: Timeslot=7, Room=R22
c0054: Timeslot=23, Room=R34
c0055: Timeslot=0, Room=R50
c0056: Timeslot=15, Room=R9
c0057: Timeslot=5, Room=R43
c0058: Timeslot=10, Room=R47
c0059: Timeslot=7, Room=R31
c0060: Timeslot=4, Room=R50
c0061: Timeslot=24, Room=R23
c0062: Timeslot=6, Room=R16
c0063: Timeslot=16, Room=R37
c0064: Timeslot=0, Room=R22
c0065: Timeslot=16, Room=R22
c0066: Timeslot=8, Room=R48
c0067: Timeslot=17, Room=R31
c0068: Timeslot=4, Room=R22
c0069: Timeslot=21, Room=R42
c0070: Timeslot=19, Room=R3
c0071: Timeslot=20, Room=R15
c0072: Timeslot=10, Room=R11
c0073: Timeslot=4, Room=R16
c0074: Timeslot=22, Room=R18
c0075: Timeslot=22, Room=R4
c0076: Timeslot=0, Room=R2
c0077: Timeslot=21, Room=R47
c0078: Timeslot=21, Room=R30
c0079: Timeslot=18, Room=R27
c0080: Timeslot=14, Room=R32
c0081: Timeslot=7, Room=R32
c0082: Timeslot=12, Room=R12
c0083: Timeslot=15, Room=R29
c0084: Timeslot=15, Room=R19
c0085: Timeslot=16, Room=R26
c0086: Timeslot=2, Room=R37
c0087: Timeslot=16, Room=R3
c0088: Timeslot=22, Room=R40
c0089: Timeslot=7, Room=R26
c0090: Timeslot=13, Room=R21
c0091: Timeslot=14, Room=R3
c0092: Timeslot=10, Room=R25
c0093: Timeslot=22, Room=R13
c0094: Timeslot=13, Room=R39
c0095: Timeslot=15, Room=R45
