Running on: DataSet/Scalability/comp16_10.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=4, Room=R114
c0001: Timeslot=13, Room=R178
c0002: Timeslot=19, Room=R113
c0003: Timeslot=3, Room=R85
c0004: Timeslot=24, Room=R96
c0005: Timeslot=6, Room=R99
c0006: Timeslot=23, Room=R76
c0007: Timeslot=9, Room=R194
c0008: Timeslot=18, Room=R117
c0009: Timeslot=11, Room=R10
c0010: Timeslot=24, Room=R123
c0011: Timeslot=20, Room=R77
c0012: Timeslot=4, Room=R94
c0013: Timeslot=15, Room=R129
c0014: Timeslot=15, Room=R33
c0015: Timeslot=3, Room=R140
c0016: Timeslot=20, Room=R73
c0017: Timeslot=18, Room=R2
c0018: Timeslot=18, Room=R28
c0019: Timeslot=22, Room=R11
c0020: Timeslot=3, Room=R103
c0021: Timeslot=9, Room=R57
c0022: Timeslot=15, Room=R157
c0023: Timeslot=14, Room=R49
c0024: Timeslot=19, Room=R48
c0025: Timeslot=16, Room=R118
c0026: Timeslot=14, Room=R82
c0027: Timeslot=16, Room=R102
c0028: Timeslot=8, Room=R85
c0029: Timeslot=10, Room=R174
c0030: Timeslot=7, Room=R104
c0031: Timeslot=16, Room=R61
c0032: Timeslot=11, Room=R44
c0033: Timeslot=0, Room=R93
c0034: Timeslot=22, Room=R158
c0035: Timeslot=20, Room=R23
c0036: Timeslot=21, Room=R93
c0037: Timeslot=5, Room=R146
c0038: Timeslot=14, Room=R42
c0039: Timeslot=24, Room=R61
c0040: Timeslot=11, Room=R59
c0041: Timeslot=5, Room=R139
c0042: Timeslot=16, Room=R120
c0043: Timeslot=6, Room=R73
c0044: Timeslot=18, Room=R20
c0045: Timeslot=14, Room=R181
c0046: Timeslot=18, Room=R98
c0047: Timeslot=13, Room=R11
c0048: Timeslot=14, Room=R137
c0049: Timeslot=15, Room=R111
c0050: Timeslot=14, Room=R83
c0051: Timeslot=6, Room=R112
c0052: Timeslot=16, Room=R26
c0053: Timeslot=17, Room=R117
c0054: Timeslot=4, Room=R177
c0055: Timeslot=12, Room=R167
c0056: Timeslot=16, Room=R123
c0057: Timeslot=10, Room=R141
c0058: Timeslot=9, Room=R38
c0059: Timeslot=1, Room=R196
c0060: Timeslot=7, Room=R51
c0061: Timeslot=9, Room=R109
c0062: Timeslot=4, Room=R187
c0063: Timeslot=7, Room=R73
c0064: Timeslot=3, Room=R196
c0065: Timeslot=1, Room=R117
c0066: Timeslot=17, Room=R88
c0067: Timeslot=14, Room=R53
c0068: Timeslot=9, Room=R60
c0069: Timeslot=16, Room=R35
c0070: Timeslot=17, Room=R143
c0071: Timeslot=13, Room=R161
c0072: Timeslot=12, Room=R7
c0073: Timeslot=24, Room=R54
c0074: Timeslot=0, Room=R168
c0075: Timeslot=10, Room=R140
c0076: Timeslot=13, Room=R32
c0077: Timeslot=6, Room=R0
c0078: Timeslot=11, Room=R199
c0079: Timeslot=17, Room=R115
c0080: Timeslot=13, Room=R129
c0081: Timeslot=10, Room=R112
c0082: Timeslot=14, Room=R169
c0083: Timeslot=2, Room=R111
c0084: Timeslot=24, Room=R159
c0085: Timeslot=23, Room=R93
c0086: Timeslot=18, Room=R3
c0087: Timeslot=20, Room=R140
c0088: Timeslot=10, Room=R85
c0089: Timeslot=15, Room=R112
c0090: Timeslot=24, Room=R189
c0091: Timeslot=11, Room=R185
c0092: Timeslot=7, Room=R100
c0093: Timeslot=4, Room=R33
c0094: Timeslot=10, Room=R106
c0095: Timeslot=7, Room=R194
c0096: Timeslot=8, Room=R148
c0097: Timeslot=22, Room=R51
c0098: Timeslot=3, Room=R153
c0099: Timeslot=3, Room=R109
c0100: Timeslot=19, Room=R1
c0101: Timeslot=15, Room=R43
c0102: Timeslot=9, Room=R185
c0103: Timeslot=0, Room=R10
c0104: Timeslot=6, Room=R193
c0105: Timeslot=5, Room=R19
c0106: Timeslot=13, Room=R39
c0107: Timeslot=8, Room=R44
c0108: Timeslot=2, Room=R163
c0109: Timeslot=4, Room=R48
c0110: Timeslot=9, Room=R25
c0111: Timeslot=7, Room=R172
c0112: Timeslot=17, Room=R35
c0113: Timeslot=6, Room=R187
c0114: Timeslot=5, Room=R51
c0115: Timeslot=7, Room=R59
