Running on: DataSet/Scalability/comp02_7.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=14, Room=R93
c0001: Timeslot=22, Room=R59
c0002: Timeslot=17, Room=R82
c0003: Timeslot=19, Room=R45
c0004: Timeslot=20, Room=R26
c0005: Timeslot=21, Room=R105
c0006: Timeslot=7, Room=R111
c0007: Timeslot=21, Room=R104
c0008: Timeslot=16, Room=R77
c0009: Timeslot=20, Room=R24
c0010: Timeslot=21, Room=R0
c0011: Timeslot=6, Room=R79
c0012: Timeslot=13, Room=R80
c0013: Timeslot=19, Room=R74
c0014: Timeslot=13, Room=R12
c0015: Timeslot=23, Room=R105
c0016: Timeslot=8, Room=R44
c0017: Timeslot=1, Room=R73
c0018: Timeslot=17, Room=R36
c0019: Timeslot=23, Room=R88
c0020: Timeslot=23, Room=R101
c0021: Timeslot=22, Room=R92
c0022: Timeslot=3, Room=R64
c0023: Timeslot=3, Room=R89
c0024: Timeslot=19, Room=R33
c0025: Timeslot=23, Room=R91
c0026: Timeslot=9, Room=R70
c0027: Timeslot=13, Room=R50
c0028: Timeslot=21, Room=R34
c0029: Timeslot=23, Room=R98
c0030: Timeslot=18, Room=R5
c0031: Timeslot=12, Room=R92
c0032: Timeslot=2, Room=R103
c0033: Timeslot=3, Room=R61
c0034: Timeslot=13, Room=R103
c0035: Timeslot=21, Room=R97
c0036: Timeslot=5, Room=R31
c0037: Timeslot=17, Room=R94
c0038: Timeslot=16, Room=R80
c0039: Timeslot=15, Room=R74
c0040: Timeslot=19, Room=R30
c0041: Timeslot=19, Room=R47
c0042: Timeslot=16, Room=R90
c0043: Timeslot=1, Room=R104
c0044: Timeslot=5, Room=R99
c0045: Timeslot=12, Room=R30
c0046: Timeslot=1, Room=R38
c0047: Timeslot=15, Room=R47
c0048: Timeslot=14, Room=R41
c0049: Timeslot=14, Room=R0
c0050: Timeslot=23, Room=R103
c0051: Timeslot=3, Room=R26
c0052: Timeslot=19, Room=R66
c0053: Timeslot=16, Room=R10
c0054: Timeslot=15, Room=R85
c0055: Timeslot=7, Room=R99
c0056: Timeslot=1, Room=R87
c0057: Timeslot=15, Room=R11
c0058: Timeslot=4, Room=R44
c0059: Timeslot=22, Room=R77
c0060: Timeslot=2, Room=R63
c0061: Timeslot=15, Room=R25
c0062: Timeslot=17, Room=R12
c0063: Timeslot=20, Room=R69
c0064: Timeslot=1, Room=R109
c0065: Timeslot=5, Room=R16
c0066: Timeslot=20, Room=R106
c0067: Timeslot=23, Room=R0
c0068: Timeslot=6, Room=R104
c0069: Timeslot=17, Room=R7
c0070: Timeslot=3, Room=R24
c0071: Timeslot=22, Room=R69
c0072: Timeslot=22, Room=R19
c0073: Timeslot=12, Room=R111
c0074: Timeslot=21, Room=R91
c0075: Timeslot=20, Room=R105
c0076: Timeslot=16, Room=R59
c0077: Timeslot=0, Room=R30
c0078: Timeslot=24, Room=R69
c0079: Timeslot=1, Room=R10
c0080: Timeslot=13, Room=R58
c0081: Timeslot=18, Room=R6
c0082: Timeslot=22, Room=R21
c0083: Timeslot=2, Room=R23
c0084: Timeslot=22, Room=R93
c0085: Timeslot=15, Room=R1
c0086: Timeslot=15, Room=R73
c0087: Timeslot=12, Room=R57
c0088: Timeslot=10, Room=R20
c0089: Timeslot=18, Room=R40
c0090: Timeslot=10, Room=R23
c0091: Timeslot=16, Room=R6
c0092: Timeslot=13, Room=R32
c0093: Timeslot=17, Room=R103
c0094: Timeslot=13, Room=R88
c0095: Timeslot=11, Room=R19
c0096: Timeslot=12, Room=R73
c0097: Timeslot=7, Room=R67
c0098: Timeslot=17, Room=R17
c0099: Timeslot=4, Room=R106
c0100: Timeslot=9, Room=R48
c0101: Timeslot=22, Room=R40
c0102: Timeslot=16, Room=R26
c0103: Timeslot=19, Room=R106
c0104: Timeslot=17, Room=R18
c0105: Timeslot=1, Room=R27
c0106: Timeslot=23, Room=R26
c0107: Timeslot=3, Room=R6
c0108: Timeslot=5, Room=R107
c0109: Timeslot=4, Room=R25
c0110: Timeslot=7, Room=R55
c0111: Timeslot=9, Room=R59
c0112: Timeslot=0, Room=R4
c0113: Timeslot=13, Room=R72
c0114: Timeslot=2, Room=R61
c0115: Timeslot=15, Room=R34
c0116: Timeslot=19, Room=R51
c0117: Timeslot=20, Room=R51
c0118: Timeslot=7, Room=R62
c0119: Timeslot=22, Room=R60
c0120: Timeslot=24, Room=R66
c0121: Timeslot=14, Room=R71
c0122: Timeslot=11, Room=R21
c0123: Timeslot=20, Room=R3
c0124: Timeslot=8, Room=R55
c0125: Timeslot=4, Room=R75
c0126: Timeslot=7, Room=R41
c0127: Timeslot=21, Room=R45
c0128: Timeslot=0, Room=R41
c0129: Timeslot=14, Room=R50
c0130: Timeslot=19, Room=R103
c0131: Timeslot=14, Room=R103
c0132: Timeslot=21, Room=R71
c0133: Timeslot=22, Room=R6
c0134: Timeslot=12, Room=R60
c0135: Timeslot=8, Room=R17
c0136: Timeslot=3, Room=R110
c0137: Timeslot=21, Room=R58
c0138: Timeslot=9, Room=R18
c0139: Timeslot=6, Room=R43
c0140: Timeslot=24, Room=R45
c0141: Timeslot=19, Room=R65
c0142: Timeslot=4, Room=R34
c0143: Timeslot=1, Room=R42
c0144: Timeslot=19, Room=R55
c0145: Timeslot=19, Room=R4
c0146: Timeslot=17, Room=R110
c0147: Timeslot=19, Room=R23
c0148: Timeslot=7, Room=R4
c0149: Timeslot=17, Room=R89
c0150: Timeslot=4, Room=R71
c0151: Timeslot=5, Room=R62
c0152: Timeslot=8, Room=R15
c0153: Timeslot=2, Room=R40
c0154: Timeslot=23, Room=R3
c0155: Timeslot=23, Room=R85
c0156: Timeslot=16, Room=R52
c0157: Timeslot=20, Room=R55
c0158: Timeslot=14, Room=R83
c0159: Timeslot=4, Room=R8
c0160: Timeslot=15, Room=R35
c0161: Timeslot=12, Room=R14
c0162: Timeslot=5, Room=R64
c0163: Timeslot=18, Room=R26
c0164: Timeslot=14, Room=R59
c0165: Timeslot=4, Room=R35
c0166: Timeslot=19, Room=R17
c0167: Timeslot=9, Room=R54
c0168: Timeslot=16, Room=R86
c0169: Timeslot=21, Room=R4
c0170: Timeslot=2, Room=R53
c0171: Timeslot=4, Room=R81
c0172: Timeslot=6, Room=R59
c0173: Timeslot=2, Room=R66
c0174: Timeslot=17, Room=R104
c0175: Timeslot=1, Room=R107
c0176: Timeslot=10, Room=R43
c0177: Timeslot=24, Room=R89
c0178: Timeslot=15, Room=R17
c0179: Timeslot=2, Room=R48
c0180: Timeslot=7, Room=R72
c0181: Timeslot=5, Room=R61
c0182: Timeslot=7, Room=R24
c0183: Timeslot=24, Room=R68
c0184: Timeslot=9, Room=R76
c0185: Timeslot=1, Room=R64
c0186: Timeslot=6, Room=R1
c0187: Timeslot=11, Room=R94
c0188: Timeslot=1, Room=R56
c0189: Timeslot=4, Room=R62
c0190: Timeslot=23, Room=R87
c0191: Timeslot=8, Room=R35
c0192: Timeslot=11, Room=R73
c0193: Timeslot=1, Room=R48
c0194: Timeslot=24, Room=R57
c0195: Timeslot=12, Room=R39
c0196: Timeslot=18, Room=R3
c0197: Timeslot=18, Room=R106
c0198: Timeslot=4, Room=R6
c0199: Timeslot=18, Room=R77
c0200: Timeslot=0, Room=R15
c0201: Timeslot=5, Room=R89
c0202: Timeslot=6, Room=R63
c0203: Timeslot=4, Room=R104
c0204: Timeslot=16, Room=R110
c0205: Timeslot=13, Room=R79
c0206: Timeslot=11, Room=R53
c0207: Timeslot=3, Room=R109
c0208: Timeslot=19, Room=R34
c0209: Timeslot=18, Room=R46
c0210: Timeslot=15, Room=R79
c0211: Timeslot=12, Room=R2
c0212: Timeslot=12, Room=R87
c0213: Timeslot=19, Room=R50
c0214: Timeslot=20, Room=R40
c0215: Timeslot=6, Room=R101
c0216: Timeslot=10, Room=R42
c0217: Timeslot=11, Room=R40
c0218: Timeslot=1, Room=R31
c0219: Timeslot=18, Room=R81
c0220: Timeslot=10, Room=R13
c0221: Timeslot=8, Room=R1
c0222: Timeslot=7, Room=R27
c0223: Timeslot=6, Room=R67
c0224: Timeslot=19, Room=R53
c0225: Timeslot=10, Room=R70
c0226: Timeslot=17, Room=R30
c0227: Timeslot=17, Room=R25
c0228: Timeslot=8, Room=R83
c0229: Timeslot=15, Room=R75
c0230: Timeslot=18, Room=R111
c0231: Timeslot=15, Room=R30
c0232: Timeslot=0, Room=R61
c0233: Timeslot=13, Room=R69
c0234: Timeslot=11, Room=R101
c0235: Timeslot=0, Room=R36
c0236: Timeslot=22, Room=R71
c0237: Timeslot=3, Room=R77
c0238: Timeslot=23, Room=R66
c0239: Timeslot=11, Room=R110
c0240: Timeslot=21, Room=R21
c0241: Timeslot=20, Room=R7
c0242: Timeslot=19, Room=R28
c0243: Timeslot=15, Room=R24
c0244: Timeslot=24, Room=R0
c0245: Timeslot=23, Room=R99
c0246: Timeslot=23, Room=R20
c0247: Timeslot=6, Room=R16
c0248: Timeslot=11, Room=R44
c0249: Timeslot=7, Room=R15
c0250: Timeslot=21, Room=R17
c0251: Timeslot=19, Room=R44
c0252: Timeslot=12, Room=R46
c0253: Timeslot=9, Room=R92
c0254: Timeslot=14, Room=R87
c0255: Timeslot=20, Room=R18
c0256: Timeslot=2, Room=R101
c0257: Timeslot=20, Room=R89
c0258: Timeslot=10, Room=R37
c0259: Timeslot=6, Room=R40
c0260: Timeslot=3, Room=R35
c0261: Timeslot=12, Room=R6
c0262: Timeslot=2, Room=R64
c0263: Timeslot=21, Room=R43
c0264: Timeslot=1, Room=R77
c0265: Timeslot=22, Room=R43
c0266: Timeslot=9, Room=R65
c0267: Timeslot=12, Room=R80
c0268: Timeslot=16, Room=R22
c0269: Timeslot=22, Room=R48
c0270: Timeslot=22, Room=R16
c0271: Timeslot=19, Room=R49
c0272: Timeslot=9, Room=R25
c0273: Timeslot=1, Room=R15
c0274: Timeslot=17, Room=R24
c0275: Timeslot=5, Room=R74
c0276: Timeslot=11, Room=R15
c0277: Timeslot=15, Room=R67
c0278: Timeslot=10, Room=R103
c0279: Timeslot=3, Room=R111
c0280: Timeslot=15, Room=R3
c0281: Timeslot=15, Room=R89
c0282: Timeslot=21, Room=R79
c0283: Timeslot=10, Room=R88
c0284: Timeslot=17, Room=R61
c0285: Timeslot=5, Room=R106
c0286: Timeslot=6, Room=R61
c0287: Timeslot=9, Room=R21
c0288: Timeslot=17, Room=R85
c0289: Timeslot=14, Room=R109
c0290: Timeslot=16, Room=R24
c0291: Timeslot=1, Room=R52
c0292: Timeslot=22, Room=R108
c0293: Timeslot=4, Room=R98
c0294: Timeslot=19, Room=R104
c0295: Timeslot=2, Room=R51
c0296: Timeslot=5, Room=R15
c0297: Timeslot=6, Room=R90
c0298: Timeslot=16, Room=R37
c0299: Timeslot=9, Room=R14
c0300: Timeslot=4, Room=R108
c0301: Timeslot=20, Room=R65
c0302: Timeslot=23, Room=R38
c0303: Timeslot=6, Room=R24
c0304: Timeslot=22, Room=R91
c0305: Timeslot=13, Room=R93
c0306: Timeslot=14, Room=R26
c0307: Timeslot=16, Room=R21
c0308: Timeslot=18, Room=R11
c0309: Timeslot=12, Room=R69
c0310: Timeslot=13, Room=R38
c0311: Timeslot=6, Room=R5
c0312: Timeslot=4, Room=R19
c0313: Timeslot=20, Room=R12
c0314: Timeslot=12, Room=R81
c0315: Timeslot=9, Room=R47
c0316: Timeslot=1, Room=R62
c0317: Timeslot=24, Room=R13
c0318: Timeslot=22, Room=R97
c0319: Timeslot=6, Room=R87
c0320: Timeslot=14, Room=R69
c0321: Timeslot=12, Room=R45
c0322: Timeslot=3, Room=R11
c0323: Timeslot=2, Room=R108
c0324: Timeslot=22, Room=R34
c0325: Timeslot=24, Room=R62
c0326: Timeslot=18, Room=R73
c0327: Timeslot=3, Room=R17
c0328: Timeslot=9, Room=R94
c0329: Timeslot=11, Room=R108
c0330: Timeslot=3, Room=R72
c0331: Timeslot=11, Room=R54
c0332: Timeslot=14, Room=R49
c0333: Timeslot=16, Room=R100
c0334: Timeslot=15, Room=R48
c0335: Timeslot=10, Room=R27
c0336: Timeslot=0, Room=R98
c0337: Timeslot=11, Room=R43
c0338: Timeslot=5, Room=R37
c0339: Timeslot=4, Room=R84
c0340: Timeslot=3, Room=R38
c0341: Timeslot=4, Room=R20
c0342: Timeslot=4, Room=R82
c0343: Timeslot=22, Room=R109
c0344: Timeslot=23, Room=R72
c0345: Timeslot=7, Room=R16
c0346: Timeslot=7, Room=R37
c0347: Timeslot=15, Room=R105
c0348: Timeslot=2, Room=R45
c0349: Timeslot=9, Room=R43
c0350: Timeslot=9, Room=R100
c0351: Timeslot=20, Room=R66
c0352: Timeslot=2, Room=R19
c0353: Timeslot=24, Room=R105
c0354: Timeslot=11, Room=R32
c0355: Timeslot=18, Room=R74
c0356: Timeslot=4, Room=R87
c0357: Timeslot=23, Room=R57
c0358: Timeslot=21, Room=R66
c0359: Timeslot=14, Room=R13
c0360: Timeslot=12, Room=R95
c0361: Timeslot=24, Room=R47
c0362: Timeslot=22, Room=R79
c0363: Timeslot=12, Room=R37
c0364: Timeslot=19, Room=R12
c0365: Timeslot=12, Room=R18
c0366: Timeslot=14, Room=R43
c0367: Timeslot=2, Room=R82
c0368: Timeslot=6, Room=R23
c0369: Timeslot=4, Room=R30
c0370: Timeslot=6, Room=R57
c0371: Timeslot=10, Room=R49
c0372: Timeslot=22, Room=R81
c0373: Timeslot=20, Room=R87
c0374: Timeslot=22, Room=R55
c0375: Timeslot=6, Room=R53
c0376: Timeslot=10, Room=R111
c0377: Timeslot=14, Room=R3
c0378: Timeslot=7, Room=R83
c0379: Timeslot=4, Room=R79
c0380: Timeslot=8, Room=R65
c0381: Timeslot=1, Room=R13
c0382: Timeslot=20, Room=R34
c0383: Timeslot=2, Room=R75
c0384: Timeslot=12, Room=R51
c0385: Timeslot=21, Room=R10
c0386: Timeslot=21, Room=R78
c0387: Timeslot=2, Room=R59
c0388: Timeslot=18, Room=R17
c0389: Timeslot=23, Room=R84
c0390: Timeslot=16, Room=R30
c0391: Timeslot=1, Room=R111
c0392: Timeslot=9, Room=R81
c0393: Timeslot=9, Room=R101
c0394: Timeslot=0, Room=R3
c0395: Timeslot=9, Room=R11
c0396: Timeslot=12, Room=R63
c0397: Timeslot=11, Room=R33
c0398: Timeslot=7, Room=R28
c0399: Timeslot=9, Room=R50
c0400: Timeslot=16, Room=R36
c0401: Timeslot=6, Room=R49
c0402: Timeslot=23, Room=R8
c0403: Timeslot=3, Room=R19
c0404: Timeslot=14, Room=R18
c0405: Timeslot=10, Room=R71
c0406: Timeslot=4, Room=R14
c0407: Timeslot=10, Room=R100
c0408: Timeslot=9, Room=R84
c0409: Timeslot=6, Room=R54
c0410: Timeslot=23, Room=R69
c0411: Timeslot=9, Room=R57
c0412: Timeslot=9, Room=R107
c0413: Timeslot=9, Room=R55
c0414: Timeslot=4, Room=R1
c0415: Timeslot=2, Room=R106
c0416: Timeslot=8, Room=R78
c0417: Timeslot=13, Room=R76
c0418: Timeslot=6, Room=R78
c0419: Timeslot=7, Room=R95
c0420: Timeslot=3, Room=R52
c0421: Timeslot=7, Room=R21
c0422: Timeslot=23, Room=R15
c0423: Timeslot=18, Room=R56
c0424: Timeslot=20, Room=R31
c0425: Timeslot=16, Room=R60
c0426: Timeslot=9, Room=R89
c0427: Timeslot=24, Room=R20
c0428: Timeslot=4, Room=R5
c0429: Timeslot=0, Room=R75
c0430: Timeslot=17, Room=R35
c0431: Timeslot=3, Room=R105
c0432: Timeslot=4, Room=R111
c0433: Timeslot=20, Room=R2
c0434: Timeslot=18, Room=R102
c0435: Timeslot=14, Room=R33
c0436: Timeslot=21, Room=R38
c0437: Timeslot=3, Room=R44
c0438: Timeslot=19, Room=R56
c0439: Timeslot=16, Room=R107
c0440: Timeslot=13, Room=R60
c0441: Timeslot=20, Room=R99
c0442: Timeslot=8, Room=R60
c0443: Timeslot=15, Room=R88
c0444: Timeslot=6, Room=R25
c0445: Timeslot=15, Room=R14
c0446: Timeslot=14, Room=R35
c0447: Timeslot=1, Room=R2
c0448: Timeslot=7, Room=R76
c0449: Timeslot=1, Room=R74
c0450: Timeslot=8, Room=R12
c0451: Timeslot=16, Room=R17
c0452: Timeslot=20, Room=R35
c0453: Timeslot=19, Room=R22
c0454: Timeslot=10, Room=R39
c0455: Timeslot=21, Room=R14
c0456: Timeslot=21, Room=R32
c0457: Timeslot=22, Room=R41
c0458: Timeslot=8, Room=R104
c0459: Timeslot=0, Room=R43
c0460: Timeslot=24, Room=R52
c0461: Timeslot=11, Room=R105
c0462: Timeslot=10, Room=R29
c0463: Timeslot=6, Room=R91
c0464: Timeslot=24, Room=R79
c0465: Timeslot=20, Room=R81
c0466: Timeslot=15, Room=R22
c0467: Timeslot=17, Room=R39
c0468: Timeslot=18, Room=R39
c0469: Timeslot=10, Room=R85
c0470: Timeslot=8, Room=R16
c0471: Timeslot=11, Room=R92
c0472: Timeslot=17, Room=R88
c0473: Timeslot=3, Room=R69
c0474: Timeslot=17, Room=R99
c0475: Timeslot=0, Room=R109
c0476: Timeslot=16, Room=R38
c0477: Timeslot=6, Room=R9
c0478: Timeslot=22, Room=R33
c0479: Timeslot=10, Room=R92
c0480: Timeslot=23, Room=R62
c0481: Timeslot=13, Room=R45
c0482: Timeslot=20, Room=R28
c0483: Timeslot=15, Room=R41
c0484: Timeslot=20, Room=R71
c0485: Timeslot=17, Room=R111
c0486: Timeslot=3, Room=R88
