Running on: DataSet/Scalability/comp02_2.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=10, Room=R0
c0001: Timeslot=16, Room=R14
c0002: Timeslot=12, Room=R19
c0003: Timeslot=18, Room=R23
c0004: Timeslot=15, Room=R18
c0005: Timeslot=19, Room=R19
c0006: Timeslot=0, Room=R18
c0007: Timeslot=10, Room=R24
c0008: Timeslot=17, Room=R13
c0009: Timeslot=22, Room=R19
c0010: Timeslot=4, Room=R0
c0011: Timeslot=12, Room=R14
c0012: Timeslot=2, Room=R14
c0013: Timeslot=21, Room=R15
c0014: Timeslot=4, Room=R15
c0015: Timeslot=19, Room=R18
c0016: Timeslot=4, Room=R2
c0017: Timeslot=13, Room=R15
c0018: Timeslot=8, Room=R30
c0019: Timeslot=13, Room=R6
c0020: Timeslot=10, Room=R28
c0021: Timeslot=17, Room=R8
c0022: Timeslot=15, Room=R12
c0023: Timeslot=20, Room=R12
c0024: Timeslot=3, Room=R27
c0025: Timeslot=14, Room=R10
c0026: Timeslot=24, Room=R15
c0027: Timeslot=15, Room=R6
c0028: Timeslot=22, Room=R21
c0029: Timeslot=3, Room=R26
c0030: Timeslot=3, Room=R25
c0031: Timeslot=6, Room=R22
c0032: Timeslot=23, Room=R0
c0033: Timeslot=6, Room=R7
c0034: Timeslot=11, Room=R25
c0035: Timeslot=0, Room=R15
c0036: Timeslot=19, Room=R20
c0037: Timeslot=13, Room=R16
c0038: Timeslot=17, Room=R25
c0039: Timeslot=13, Room=R5
c0040: Timeslot=19, Room=R6
c0041: Timeslot=3, Room=R1
c0042: Timeslot=5, Room=R28
c0043: Timeslot=13, Room=R18
c0044: Timeslot=4, Room=R31
c0045: Timeslot=15, Room=R15
c0046: Timeslot=17, Room=R1
c0047: Timeslot=19, Room=R24
c0048: Timeslot=11, Room=R19
c0049: Timeslot=4, Room=R4
c0050: Timeslot=14, Room=R7
c0051: Timeslot=24, Room=R22
c0052: Timeslot=7, Room=R20
c0053: Timeslot=9, Room=R30
c0054: Timeslot=13, Room=R28
c0055: Timeslot=19, Room=R29
c0056: Timeslot=24, Room=R10
c0057: Timeslot=9, Room=R17
c0058: Timeslot=4, Room=R28
c0059: Timeslot=22, Room=R17
c0060: Timeslot=0, Room=R14
c0061: Timeslot=2, Room=R23
c0062: Timeslot=18, Room=R28
c0063: Timeslot=20, Room=R0
c0064: Timeslot=11, Room=R23
c0065: Timeslot=23, Room=R21
c0066: Timeslot=21, Room=R24
c0067: Timeslot=12, Room=R7
c0068: Timeslot=21, Room=R25
c0069: Timeslot=19, Room=R26
c0070: Timeslot=18, Room=R13
c0071: Timeslot=19, Room=R1
c0072: Timeslot=24, Room=R18
c0073: Timeslot=11, Room=R26
c0074: Timeslot=3, Room=R11
c0075: Timeslot=23, Room=R31
c0076: Timeslot=12, Room=R5
c0077: Timeslot=5, Room=R31
c0078: Timeslot=8, Room=R1
c0079: Timeslot=9, Room=R29
c0080: Timeslot=19, Room=R16
c0081: Timeslot=17, Room=R16
c0082: Timeslot=16, Room=R10
c0083: Timeslot=16, Room=R11
c0084: Timeslot=12, Room=R2
c0085: Timeslot=13, Room=R29
c0086: Timeslot=3, Room=R28
c0087: Timeslot=7, Room=R2
c0088: Timeslot=6, Room=R2
c0089: Timeslot=17, Room=R0
c0090: Timeslot=17, Room=R9
c0091: Timeslot=15, Room=R3
c0092: Timeslot=14, Room=R30
c0093: Timeslot=16, Room=R29
c0094: Timeslot=24, Room=R8
c0095: Timeslot=6, Room=R0
c0096: Timeslot=2, Room=R24
c0097: Timeslot=5, Room=R9
c0098: Timeslot=21, Room=R0
c0099: Timeslot=12, Room=R16
c0100: Timeslot=12, Room=R21
