Running on: DataSet/Scalability/comp02_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=4, Room=R74
c0001: Timeslot=22, Room=R17
c0002: Timeslot=20, Room=R76
c0003: Timeslot=20, Room=R57
c0004: Timeslot=20, Room=R61
c0005: Timeslot=2, Room=R44
c0006: Timeslot=1, Room=R37
c0007: Timeslot=24, Room=R29
c0008: Timeslot=20, Room=R63
c0009: Timeslot=9, Room=R41
c0010: Timeslot=19, Room=R8
c0011: Timeslot=1, Room=R27
c0012: Timeslot=14, Room=R75
c0013: Timeslot=1, Room=R18
c0014: Timeslot=5, Room=R58
c0015: Timeslot=9, Room=R6
c0016: Timeslot=10, Room=R35
c0017: Timeslot=18, Room=R36
c0018: Timeslot=24, Room=R72
c0019: Timeslot=23, Room=R25
c0020: Timeslot=4, Room=R15
c0021: Timeslot=9, Room=R1
c0022: Timeslot=20, Room=R19
c0023: Timeslot=17, Room=R57
c0024: Timeslot=12, Room=R31
c0025: Timeslot=3, Room=R73
c0026: Timeslot=13, Room=R46
c0027: Timeslot=4, Room=R77
c0028: Timeslot=15, Room=R28
c0029: Timeslot=14, Room=R71
c0030: Timeslot=7, Room=R18
c0031: Timeslot=17, Room=R43
c0032: Timeslot=13, Room=R75
c0033: Timeslot=19, Room=R65
c0034: Timeslot=2, Room=R68
c0035: Timeslot=14, Room=R26
c0036: Timeslot=7, Room=R49
c0037: Timeslot=3, Room=R39
c0038: Timeslot=22, Room=R29
c0039: Timeslot=16, Room=R16
c0040: Timeslot=24, Room=R37
c0041: Timeslot=7, Room=R31
c0042: Timeslot=9, Room=R77
c0043: Timeslot=14, Room=R36
c0044: Timeslot=24, Room=R6
c0045: Timeslot=13, Room=R51
c0046: Timeslot=5, Room=R44
c0047: Timeslot=23, Room=R42
c0048: Timeslot=24, Room=R68
c0049: Timeslot=0, Room=R44
c0050: Timeslot=11, Room=R38
c0051: Timeslot=24, Room=R61
c0052: Timeslot=5, Room=R3
c0053: Timeslot=5, Room=R71
c0054: Timeslot=0, Room=R8
c0055: Timeslot=13, Room=R4
c0056: Timeslot=17, Room=R19
c0057: Timeslot=22, Room=R54
c0058: Timeslot=18, Room=R2
c0059: Timeslot=19, Room=R2
c0060: Timeslot=4, Room=R62
c0061: Timeslot=7, Room=R23
c0062: Timeslot=11, Room=R57
c0063: Timeslot=3, Room=R43
c0064: Timeslot=22, Room=R7
c0065: Timeslot=1, Room=R30
c0066: Timeslot=19, Room=R26
c0067: Timeslot=0, Room=R79
c0068: Timeslot=5, Room=R60
c0069: Timeslot=4, Room=R45
c0070: Timeslot=16, Room=R44
c0071: Timeslot=20, Room=R58
c0072: Timeslot=16, Room=R54
c0073: Timeslot=9, Room=R71
c0074: Timeslot=8, Room=R8
c0075: Timeslot=7, Room=R55
c0076: Timeslot=7, Room=R61
c0077: Timeslot=17, Room=R22
c0078: Timeslot=7, Room=R17
c0079: Timeslot=3, Room=R34
c0080: Timeslot=20, Room=R35
c0081: Timeslot=22, Room=R3
c0082: Timeslot=22, Room=R25
c0083: Timeslot=14, Room=R76
c0084: Timeslot=17, Room=R18
c0085: Timeslot=23, Room=R10
c0086: Timeslot=4, Room=R56
c0087: Timeslot=3, Room=R31
c0088: Timeslot=7, Room=R63
c0089: Timeslot=2, Room=R33
c0090: Timeslot=18, Room=R55
c0091: Timeslot=21, Room=R76
c0092: Timeslot=14, Room=R53
c0093: Timeslot=15, Room=R18
c0094: Timeslot=20, Room=R34
c0095: Timeslot=12, Room=R39
c0096: Timeslot=14, Room=R27
c0097: Timeslot=20, Room=R32
c0098: Timeslot=18, Room=R14
c0099: Timeslot=21, Room=R18
c0100: Timeslot=15, Room=R32
c0101: Timeslot=1, Room=R24
c0102: Timeslot=8, Room=R33
c0103: Timeslot=7, Room=R28
c0104: Timeslot=8, Room=R68
c0105: Timeslot=5, Room=R19
c0106: Timeslot=22, Room=R68
c0107: Timeslot=8, Room=R76
c0108: Timeslot=16, Room=R11
c0109: Timeslot=22, Room=R45
c0110: Timeslot=3, Room=R62
c0111: Timeslot=6, Room=R8
c0112: Timeslot=8, Room=R50
c0113: Timeslot=4, Room=R57
c0114: Timeslot=14, Room=R74
c0115: Timeslot=11, Room=R58
c0116: Timeslot=17, Room=R34
c0117: Timeslot=2, Room=R4
c0118: Timeslot=1, Room=R67
c0119: Timeslot=0, Room=R70
c0120: Timeslot=8, Room=R34
c0121: Timeslot=23, Room=R64
c0122: Timeslot=1, Room=R36
c0123: Timeslot=22, Room=R74
c0124: Timeslot=8, Room=R74
c0125: Timeslot=16, Room=R46
c0126: Timeslot=15, Room=R36
c0127: Timeslot=5, Room=R15
c0128: Timeslot=23, Room=R9
c0129: Timeslot=17, Room=R9
c0130: Timeslot=10, Room=R19
