Running on: DataSet/Scalability/comp09_5.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c0000: Timeslot=21, Room=R27
c0001: Timeslot=8, Room=R53
c0002: Timeslot=23, Room=R12
c0003: Timeslot=18, Room=R10
c0004: Timeslot=22, Room=R4
c0005: Timeslot=17, Room=R74
c0006: Timeslot=10, Room=R3
c0007: Timeslot=10, Room=R58
c0008: Timeslot=10, Room=R78
c0009: Timeslot=19, Room=R6
c0010: Timeslot=23, Room=R5
c0011: Timeslot=0, Room=R47
c0012: Timeslot=23, Room=R77
c0013: Timeslot=16, Room=R60
c0014: Timeslot=11, Room=R88
c0015: Timeslot=5, Room=R27
c0016: Timeslot=23, Room=R66
c0017: Timeslot=3, Room=R29
c0018: Timeslot=24, Room=R71
c0019: Timeslot=22, Room=R42
c0020: Timeslot=22, Room=R53
c0021: Timeslot=23, Room=R37
c0022: Timeslot=5, Room=R14
c0023: Timeslot=17, Room=R66
c0024: Timeslot=3, Room=R68
c0025: Timeslot=8, Room=R33
c0026: Timeslot=2, Room=R3
c0027: Timeslot=4, Room=R50
c0028: Timeslot=22, Room=R2
c0029: Timeslot=24, Room=R77
c0030: Timeslot=17, Room=R60
c0031: Timeslot=20, Room=R6
c0032: Timeslot=17, Room=R50
c0033: Timeslot=24, Room=R86
c0034: Timeslot=24, Room=R55
c0035: Timeslot=11, Room=R57
c0036: Timeslot=1, Room=R57
c0037: Timeslot=8, Room=R86
c0038: Timeslot=5, Room=R76
c0039: Timeslot=13, Room=R57
c0040: Timeslot=10, Room=R27
c0041: Timeslot=4, Room=R87
c0042: Timeslot=10, Room=R38
c0043: Timeslot=1, Room=R19
c0044: Timeslot=9, Room=R27
c0045: Timeslot=21, Room=R88
c0046: Timeslot=4, Room=R31
c0047: Timeslot=17, Room=R76
c0048: Timeslot=14, Room=R62
c0049: Timeslot=18, Room=R76
c0050: Timeslot=19, Room=R84
c0051: Timeslot=6, Room=R11
c0052: Timeslot=14, Room=R9
c0053: Timeslot=24, Room=R15
c0054: Timeslot=10, Room=R30
c0055: Timeslot=23, Room=R9
c0056: Timeslot=15, Room=R4
c0057: Timeslot=1, Room=R78
c0058: Timeslot=11, Room=R63
c0059: Timeslot=15, Room=R6
c0060: Timeslot=10, Room=R2
c0061: Timeslot=3, Room=R77
c0062: Timeslot=4, Room=R33
c0063: Timeslot=22, Room=R27
c0064: Timeslot=9, Room=R26
c0065: Timeslot=13, Room=R69
c0066: Timeslot=24, Room=R28
c0067: Timeslot=21, Room=R8
c0068: Timeslot=1, Room=R80
c0069: Timeslot=19, Room=R46
c0070: Timeslot=8, Room=R79
c0071: Timeslot=13, Room=R76
c0072: Timeslot=2, Room=R60
c0073: Timeslot=12, Room=R73
c0074: Timeslot=7, Room=R60
c0075: Timeslot=6, Room=R39
c0076: Timeslot=5, Room=R10
c0077: Timeslot=13, Room=R63
c0078: Timeslot=23, Room=R86
c0079: Timeslot=19, Room=R4
c0080: Timeslot=1, Room=R45
c0081: Timeslot=1, Room=R1
c0082: Timeslot=13, Room=R46
c0083: Timeslot=6, Room=R49
c0084: Timeslot=6, Room=R78
c0085: Timeslot=17, Room=R46
c0086: Timeslot=16, Room=R22
c0087: Timeslot=21, Room=R4
c0088: Timeslot=16, Room=R53
c0089: Timeslot=16, Room=R62
c0090: Timeslot=17, Room=R85
c0091: Timeslot=15, Room=R54
c0092: Timeslot=6, Room=R79
c0093: Timeslot=17, Room=R6
c0094: Timeslot=5, Room=R56
c0095: Timeslot=19, Room=R32
c0096: Timeslot=5, Room=R83
c0097: Timeslot=13, Room=R7
c0098: Timeslot=4, Room=R17
c0099: Timeslot=9, Room=R51
c0100: Timeslot=18, Room=R40
c0101: Timeslot=7, Room=R16
c0102: Timeslot=20, Room=R48
c0103: Timeslot=2, Room=R13
c0104: Timeslot=10, Room=R36
c0105: Timeslot=15, Room=R13
c0106: Timeslot=12, Room=R46
c0107: Timeslot=20, Room=R37
c0108: Timeslot=3, Room=R82
c0109: Timeslot=18, Room=R84
c0110: Timeslot=18, Room=R16
c0111: Timeslot=21, Room=R75
c0112: Timeslot=12, Room=R23
c0113: Timeslot=21, Room=R3
c0114: Timeslot=1, Room=R85
c0115: Timeslot=10, Room=R20
c0116: Timeslot=21, Room=R61
c0117: Timeslot=19, Room=R47
c0118: Timeslot=23, Room=R63
c0119: Timeslot=0, Room=R13
c0120: Timeslot=2, Room=R82
c0121: Timeslot=15, Room=R38
c0122: Timeslot=6, Room=R50
c0123: Timeslot=21, Room=R65
c0124: Timeslot=20, Room=R78
c0125: Timeslot=4, Room=R23
c0126: Timeslot=9, Room=R85
c0127: Timeslot=19, Room=R42
c0128: Timeslot=23, Room=R13
c0129: Timeslot=15, Room=R70
c0130: Timeslot=23, Room=R60
c0131: Timeslot=7, Room=R6
c0132: Timeslot=6, Room=R19
c0133: Timeslot=2, Room=R6
