Running on: DataSet/Late/comp10.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
c1001: Timeslot=1, Room=52
c1022: Timeslot=11, Room=38
c0103: Timeslot=14, Room=B
c1053: Timeslot=9, Room=36
c0106: Timeslot=12, Room=G
c0108: Timeslot=13, Room=G
c0110: Timeslot=9, Room=51
c0113: Timeslot=19, Room=G
c0115: Timeslot=13, Room=L
c0118: Timeslot=6, Room=38
c0119: Timeslot=1, Room=A
c0127: Timeslot=13, Room=B
c0129: Timeslot=21, Room=DS1
c0131: Timeslot=11, Room=31
c0132: Timeslot=21, Room=37
c0133: Timeslot=7, Room=52
c015a: Timeslot=13, Room=A
c0152: Timeslot=0, Room=25
c0153: Timeslot=22, Room=G
c0019: Timeslot=19, Room=37
c0191: Timeslot=16, Room=DS1
c0193: Timeslot=6, Room=50
c0195: Timeslot=23, Room=DS1
c0020: Timeslot=13, Room=27
c0201: Timeslot=1, Room=B
c0203: Timeslot=1, Room=36
c0206: Timeslot=21, Room=F
c0211: Timeslot=15, Room=36
c0213: Timeslot=5, Room=27
c0217: Timeslot=14, Room=52
c0219: Timeslot=3, Room=N
c0221: Timeslot=2, Room=A
c0225: Timeslot=10, Room=N
c0023: Timeslot=11, Room=G
c0230: Timeslot=20, Room=27
c0232: Timeslot=21, Room=31
c0238: Timeslot=24, Room=D
c0024: Timeslot=11, Room=36
c0252: Timeslot=13, Room=38
c0253: Timeslot=9, Room=52
c0257: Timeslot=12, Room=N
c0279: Timeslot=15, Room=DS1
c0411: Timeslot=14, Room=N
c0412: Timeslot=5, Room=52
c0418: Timeslot=14, Room=A
c0423: Timeslot=0, Room=31
c0428: Timeslot=1, Room=51
c0430: Timeslot=15, Room=D
c0432: Timeslot=12, Room=31
c0044: Timeslot=3, Room=52
c0443: Timeslot=9, Room=31
c0444: Timeslot=10, Room=50
c0449: Timeslot=23, Room=38
c0455: Timeslot=8, Room=D
c0464: Timeslot=9, Room=N
c0467: Timeslot=9, Room=38
c0047: Timeslot=7, Room=G
c0478: Timeslot=5, Room=G
c0479: Timeslot=9, Room=37
c0487: Timeslot=24, Room=27
c0049: Timeslot=20, Room=L
c0497: Timeslot=1, Room=37
c0503: Timeslot=17, Room=25
c0504: Timeslot=6, Room=A
c0512: Timeslot=18, Room=DS2
c0515: Timeslot=2, Room=38
c0520: Timeslot=17, Room=D
c0526: Timeslot=12, Room=37
c0530: Timeslot=13, Room=DS2
c0532: Timeslot=23, Room=50
c0534: Timeslot=8, Room=N
c0535: Timeslot=23, Room=G
c0537: Timeslot=6, Room=52
c0538: Timeslot=9, Room=DS2
c0539: Timeslot=15, Room=27
c0554: Timeslot=17, Room=N
c0056: Timeslot=22, Room=A
c0058: Timeslot=8, Room=37
c0602: Timeslot=14, Room=38
c0061: Timeslot=16, Room=51
c0062: Timeslot=6, Room=N
c0069: Timeslot=20, Room=B
c0007: Timeslot=15, Room=38
c0072: Timeslot=19, Room=A
c0723: Timeslot=12, Room=51
c0730: Timeslot=12, Room=B
c0737: Timeslot=15, Room=N
c0074: Timeslot=9, Room=50
c0742: Timeslot=9, Room=L
c0746: Timeslot=0, Room=A
c0076: Timeslot=3, Room=27
c0785: Timeslot=21, Room=G
c0789: Timeslot=14, Room=31
c0794: Timeslot=4, Room=A
c0795: Timeslot=17, Room=36
c0804: Timeslot=14, Room=L
c0807: Timeslot=16, Room=37
c0808: Timeslot=11, Room=27
c0812: Timeslot=23, Room=DS2
c0822: Timeslot=2, Room=B
c0835: Timeslot=23, Room=L
c088a: Timeslot=19, Room=D
c088b: Timeslot=9, Room=D
c0897: Timeslot=7, Room=B
c0009: Timeslot=0, Room=27
c0932: Timeslot=14, Room=37
c0936: Timeslot=5, Room=N
c0095: Timeslot=2, Room=G
c0955: Timeslot=17, Room=F
c0963: Timeslot=15, Room=25
c0883: Timeslot=20, Room=38
c0975: Timeslot=17, Room=DS2
c0980: Timeslot=14, Room=F
c0983: Timeslot=8, Room=50
c0998: Timeslot=19, Room=50

Total Run Time: 0.754 seconds
