Running on: DataSet/Late/comp12.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
AntCul: Timeslot=2, Room=14
ArcClaCS: Timeslot=24, Room=10
ArcCla1: Timeslot=28, Room=C1
ArcCla2: Timeslot=25, Room=O
ArcCriMed: Timeslot=6, Room=15
ArcVicOriAnt: Timeslot=21, Room=HTM
ArcStoArtMus: Timeslot=8, Room=VL
ArcMedCS: Timeslot=10, Room=C1
Archiv: Timeslot=8, Room=15
ArchivCS: Timeslot=10, Room=14
BioarcCS: Timeslot=11, Room=H
Cartog: Timeslot=29, Room=H
ChiResCS: Timeslot=14, Room=M
Codico: Timeslot=11, Room=10
CodicoCS: Timeslot=2, Room=L
EcoAzi: Timeslot=30, Room=DTM
EleInfSciCatBenCulM2: Timeslot=31, Room=14
EleInfSciCatBenCulM3: Timeslot=5, Room=H
EpiLat: Timeslot=25, Room=10
Esteti: Timeslot=0, Room=HTM
EtrAntIta: Timeslot=18, Room=C1
FilCla2: Timeslot=4, Room=O
FilTeo: Timeslot=27, Room=DTM
FonSoc: Timeslot=9, Room=DTM
GeoTur: Timeslot=12, Room=10
Geo1: Timeslot=6, Room=H
Glotto: Timeslot=20, Room=O
InfDoc: Timeslot=28, Room=DTM
ItaScr: Timeslot=15, Room=14
LabScr: Timeslot=24, Room=VL
LegBenCul2: Timeslot=22, Room=VL
LetCriAnt: Timeslot=2, Room=HTM
LinLetGre1: Timeslot=25, Room=C1
LinLetLatCS: Timeslot=6, Room=M
LinLetLat2: Timeslot=13, Room=M
LinGreA: Timeslot=15, Room=L
LinLatA: Timeslot=18, Room=M
LinLatB: Timeslot=21, Room=C1
LinGen: Timeslot=25, Room=VL
LinIta: Timeslot=15, Room=M
LogFilMat: Timeslot=7, Room=10
MatTecAppArcM3: Timeslot=23, Room=M
MatCarCosResEdiSto: Timeslot=9, Room=HTM
MetRicStoArt: Timeslot=14, Room=15
NumismCS: Timeslot=15, Room=H
OrientCS: Timeslot=16, Room=H
Paleoa: Timeslot=13, Room=VL
PalLat: Timeslot=2, Room=C1
PapiroCS: Timeslot=4, Room=L
ProMedCS: Timeslot=14, Room=14
PsiTur: Timeslot=22, Room=15
SocArt: Timeslot=17, Room=VL
Sociol1: Timeslot=8, Room=L
StoConCS: Timeslot=14, Room=HTM
StoAntStaItaCS: Timeslot=10, Room=VL
StoColIstMus: Timeslot=4, Room=M
StoDisGra: Timeslot=10, Room=DTM
StoFriCS: Timeslot=20, Room=15
StoLibSta: Timeslot=10, Room=10
StoLibStaCSM1: Timeslot=14, Room=DTM
StoLibStaCSM2: Timeslot=27, Room=10
StoRes: Timeslot=17, Room=H
StoArc: Timeslot=31, Room=VL
StoArcCon: Timeslot=9, Room=C1
StoArcMed: Timeslot=22, Room=L
StoArt: Timeslot=25, Room=L
StoCriArt: Timeslot=12, Room=VL
StoFilCS: Timeslot=4, Room=10
StoFilMedCS: Timeslot=22, Room=DTM
StoLinItaCS: Timeslot=18, Room=L
StoMus: Timeslot=12, Room=DTM
StoProArtCulMatMed: Timeslot=11, Room=O
StoArtCon2CS: Timeslot=12, Room=14
StoArtMod2CS: Timeslot=18, Room=10
StoBib: Timeslot=20, Room=C1
StoTecArtM12: Timeslot=11, Room=HTM
StoTecArtM3: Timeslot=12, Room=L
StoTecArtCS: Timeslot=21, Room=M
StoCriCin: Timeslot=28, Room=L
StoTecFot: Timeslot=5, Room=DTM
StoGre: Timeslot=13, Room=L
StoMed2: Timeslot=0, Room=14
StoModCS: Timeslot=29, Room=L
StoMod2: Timeslot=14, Room=H
StoRom: Timeslot=24, Room=HTM
StoRomCS: Timeslot=10, Room=O
TedUma: Timeslot=25, Room=15
TopRilMonAnt: Timeslot=20, Room=VL

Total Run Time: 1.168 seconds
