Running on: DataSet/Late/comp12.ctt

Final Best Fitness: 0
Best Solution (timeslot, room) per course:
AntCul: Timeslot=28, Room=L
ArcClaCS: Timeslot=4, Room=H
ArcCla1: Timeslot=21, Room=14
ArcCla2: Timeslot=7, Room=HTM
ArcCriMed: Timeslot=7, Room=15
ArcVicOriAnt: Timeslot=10, Room=C1
ArcStoArtMus: Timeslot=17, Room=14
ArcMedCS: Timeslot=21, Room=HTM
Archiv: Timeslot=26, Room=15
ArchivCS: Timeslot=23, Room=M
BioarcCS: Timeslot=3, Room=O
Cartog: Timeslot=29, Room=H
ChiResCS: Timeslot=12, Room=15
Codico: Timeslot=3, Room=14
CodicoCS: Timeslot=1, Room=M
EcoAzi: Timeslot=23, Room=C1
EleInfSciCatBenCulM2: Timeslot=29, Room=C1
EleInfSciCatBenCulM3: Timeslot=4, Room=HTM
EpiLat: Timeslot=19, Room=DTM
Esteti: Timeslot=4, Room=O
EtrAntIta: Timeslot=14, Room=DTM
FilCla2: Timeslot=8, Room=O
FilTeo: Timeslot=23, Room=DTM
FonSoc: Timeslot=27, Room=DTM
GeoTur: Timeslot=29, Room=HTM
Geo1: Timeslot=18, Room=HTM
Glotto: Timeslot=28, Room=C1
InfDoc: Timeslot=21, Room=15
ItaScr: Timeslot=21, Room=DTM
LabScr: Timeslot=19, Room=H
LegBenCul2: Timeslot=4, Room=14
LetCriAnt: Timeslot=25, Room=O
LinLetGre1: Timeslot=1, Room=L
LinLetLatCS: Timeslot=5, Room=L
LinLetLat2: Timeslot=9, Room=VL
LinGreA: Timeslot=9, Room=15
LinLatA: Timeslot=8, Room=H
LinLatB: Timeslot=17, Room=C1
LinGen: Timeslot=21, Room=H
LinIta: Timeslot=23, Room=15
LogFilMat: Timeslot=14, Room=14
MatTecAppArcM3: Timeslot=2, Room=M
MatCarCosResEdiSto: Timeslot=6, Room=DTM
MetRicStoArt: Timeslot=0, Room=C1
NumismCS: Timeslot=10, Room=HTM
OrientCS: Timeslot=16, Room=L
Paleoa: Timeslot=9, Room=14
PalLat: Timeslot=7, Room=VL
PapiroCS: Timeslot=5, Room=C1
ProMedCS: Timeslot=2, Room=L
PsiTur: Timeslot=20, Room=DTM
SocArt: Timeslot=11, Room=C1
Sociol1: Timeslot=1, Room=O
StoConCS: Timeslot=7, Room=L
StoAntStaItaCS: Timeslot=14, Room=H
StoColIstMus: Timeslot=2, Room=C1
StoDisGra: Timeslot=6, Room=L
StoFriCS: Timeslot=20, Room=14
StoLibSta: Timeslot=13, Room=HTM
StoLibStaCSM1: Timeslot=14, Room=C1
StoLibStaCSM2: Timeslot=23, Room=VL
StoRes: Timeslot=5, Room=VL
StoArc: Timeslot=11, Room=14
StoArcCon: Timeslot=26, Room=O
StoArcMed: Timeslot=31, Room=DTM
StoArt: Timeslot=12, Room=O
StoCriArt: Timeslot=6, Room=14
StoFilCS: Timeslot=10, Room=VL
StoFilMedCS: Timeslot=23, Room=H
StoLinItaCS: Timeslot=22, Room=DTM
StoMus: Timeslot=15, Room=VL
StoProArtCulMatMed: Timeslot=7, Room=O
StoArtCon2CS: Timeslot=20, Room=15
StoArtMod2CS: Timeslot=25, Room=10
StoBib: Timeslot=21, Room=C1
StoTecArtM12: Timeslot=10, Room=L
StoTecArtM3: Timeslot=6, Room=O
StoTecArtCS: Timeslot=17, Room=DTM
StoCriCin: Timeslot=30, Room=14
StoTecFot: Timeslot=5, Room=O
StoGre: Timeslot=1, Room=DTM
StoMed2: Timeslot=0, Room=O
StoModCS: Timeslot=4, Room=L
StoMod2: Timeslot=13, Room=O
StoRom: Timeslot=18, Room=M
StoRomCS: Timeslot=19, Room=L
TedUma: Timeslot=8, Room=C1
TopRilMonAnt: Timeslot=11, Room=10

Total Run Time: 0.186 seconds
